,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,-0.062394299530085684,102.44951595567541,0.48068230485132135,1.3764971202902102e-65,0.4655047253001713,4.253038417728647e-61,raw,,,richness,2,False,mlp1,bce,msle
1,LNC_cm,0.00310627233621652,3.075411797223076,0.4470881888144444,6.046377381585731e-56,0.42815985466225925,5.724555610936921e-51,raw,,LNC,cm,2,False,mlp1,bce,msle
2,SLA_cm,0.6402907782909822,3.697508712469637,0.8193485333243237,1.988891402290794e-271,0.8197064254173506,7.350057880291312e-272,raw,,SLA,cm,2,False,mlp1,bce,msle
3,PLH_cm,0.7081435398335655,27.418076187927046,0.8549379982964997,7.7835e-320,0.8433080416878879,1.074762716465301e-302,raw,,PLH,cm,2,False,mlp1,bce,msle
4,LNC_cstd,-0.24733253235530106,2.075317524491335,0.3334293849414234,2.2026942273182854e-30,0.33018627048699656,8.55383271691022e-30,raw,,LNC,cstd,2,False,mlp1,bce,msle
5,SLA_cstd,-0.22137941632087998,1.7794275095074183,0.38181590137533383,4.7607965321126746e-40,0.37573327803952433,9.681669386777858e-39,raw,,SLA,cstd,2,False,mlp1,bce,msle
6,PLH_cstd,0.3722411447918913,18.52795703822243,0.6658433313390552,6.998237825658367e-144,0.6758061028317217,9.100137896915074e-150,raw,,PLH,cstd,2,False,mlp1,bce,msle
7,average,0.1703822124351984,22.7176021036452,,,,,raw,,,,2,False,mlp1,bce,msle
8,weighted,0.3272437486074783,,,,,,raw,,,,2,False,mlp1,bce,msle
9,richness,-293.6118551395079,28410.206989247312,0.314314706337827,5.183651163551149e-27,0.32303939729753717,1.6058824979398783e-28,opth,0.10849487516689589,,richness,2,False,mlp1,bce,msle
10,LNC_cm,0.011720453667850128,3.0488370940670944,0.4399670413843756,4.9058304834193905e-54,0.4169608251207555,3.6010795604038935e-48,opth,0.10849487516689589,LNC,cm,2,False,mlp1,bce,msle
11,SLA_cm,0.6076199380418511,4.0333375129961535,0.8111696191708474,8.401363255556585e-262,0.8138323255413861,6.96551025903272e-265,opth,0.10849487516689589,SLA,cm,2,False,mlp1,bce,msle
12,PLH_cm,0.562249565781123,41.12389614355934,0.8491796820543425,3.620374610926e-311,0.8369122747412783,7.437927421131154e-294,opth,0.10849487516689589,PLH,cm,2,False,mlp1,bce,msle
13,LNC_cstd,-0.4067949221465976,2.340631771852663,0.2955868375016962,6.130460711783905e-24,0.28942082512092815,5.632465836369364e-23,opth,0.10849487516689589,LNC,cstd,2,False,mlp1,bce,msle
14,SLA_cstd,-0.5897190394757272,2.316061457586936,0.3597804851937398,1.936908081908043e-35,0.3615942510899827,8.339005401127731e-36,opth,0.10849487516689589,SLA,cstd,2,False,mlp1,bce,msle
15,PLH_cstd,0.12944175308453254,25.694047426496052,0.6613414767820802,2.694798993800744e-141,0.6768998172305009,1.9893146932634674e-150,opth,0.10849487516689589,PLH,cstd,2,False,mlp1,bce,msle
16,average,-41.89961962722212,4069.8234000934094,,,,,opth,0.10849487516689589,,,2,False,mlp1,bce,msle
17,weighted,-119.5232454545491,,,,,,opth,0.10849487516689589,,,2,False,mlp1,bce,msle
