,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
0,richness,0.9410110418190009,5.760958610611442,0.9712560359733897,0.0,0.9731951724880596,0.0,,,,richness,1,interpolation,False,mlp1,bce,msle
1,LNC_cwm,0.9540673127031359,0.14772558675730776,0.9770808517254735,0.0,0.9800324235697281,0.0,,,LNC,cwm,1,interpolation,False,mlp1,bce,msle
2,SLA_cwm,0.9869922971565053,0.13415710156236316,0.9935261312296001,0.0,0.9940352130715144,0.0,,,SLA,cwm,1,interpolation,False,mlp1,bce,msle
3,PLH_cwm,0.9922454679079752,0.7481824941887613,0.9961283332941507,0.0,0.9960914206382886,0.0,,,PLH,cwm,1,interpolation,False,mlp1,bce,msle
4,LNC_fdis,0.9677330567259117,0.05385300816043605,0.9838893355686966,0.0,0.9855776656756936,0.0,,,LNC,fdis,1,interpolation,False,mlp1,bce,msle
5,SLA_fdis,0.9581349424101088,0.05733206872309634,0.9790296101110968,0.0,0.9825428288388376,0.0,,,SLA,fdis,1,interpolation,False,mlp1,bce,msle
6,PLH_fdis,0.9824630408885217,0.507938345674115,0.9913074701897503,0.0,0.993549714462105,0.0,,,PLH,fdis,1,interpolation,False,mlp1,bce,msle
7,average,0.9689495942301657,1.0585924593825031,,,,,,,,,1,interpolation,False,mlp1,bce,msle
8,weighted,0.9690827781148972,,,,,,,,,,1,interpolation,False,mlp1,bce,msle
9,richness,-58.4886094660941,5809.7553763440865,0.8173242392228982,5.320408602927642e-269,0.8221512177687518,7.711349717815068e-275,0.2188024968612403,opth,,richness,1,interpolation,False,mlp1,bce,msle
10,LNC_cwm,0.8556164453207179,0.46435657455119084,0.9283421391335651,0.0,0.9316290349881786,0.0,0.2188024968612403,opth,LNC,cwm,1,interpolation,False,mlp1,bce,msle
11,SLA_cwm,0.9585027315449492,0.42798896359083827,0.983241931099602,0.0,0.9843105379610405,0.0,0.2188024968612403,opth,SLA,cwm,1,interpolation,False,mlp1,bce,msle
12,PLH_cwm,0.9535892680368419,4.477858468473337,0.9884319088860459,0.0,0.9892127279468538,0.0,0.2188024968612403,opth,PLH,cwm,1,interpolation,False,mlp1,bce,msle
13,LNC_fdis,0.7843033337029829,0.3599942588798047,0.931045734843634,0.0,0.9318018785020737,0.0,0.2188024968612403,opth,LNC,fdis,1,interpolation,False,mlp1,bce,msle
14,SLA_fdis,0.8701179373199084,0.17786688403530418,0.9368755248332671,0.0,0.9396046666945832,0.0,0.2188024968612403,opth,SLA,fdis,1,interpolation,False,mlp1,bce,msle
15,PLH_fdis,0.9114982976953304,2.5633525158049686,0.9713056778724986,0.0,0.9769877056438784,0.0,0.2188024968612403,opth,PLH,fdis,1,interpolation,False,mlp1,bce,msle
16,average,-7.593568778924767,831.1752562870603,,,,,0.2188024968612403,opth,,,1,interpolation,False,mlp1,bce,msle
17,weighted,-23.275281385458197,,,,,,0.2188024968612403,opth,,,1,interpolation,False,mlp1,bce,msle
18,richness,-58.481636374518544,5809.0743727598565,0.8173173513481191,5.42191437615304e-269,0.8221501568719914,7.734515210696317e-275,0.21881410483129377,opth_norm,,richness,1,interpolation,False,mlp1,bce,msle
19,LNC_cwm,0.8554886360852816,0.46476762592677917,0.9282866964458618,0.0,0.9315299132907245,0.0,0.21881410483129377,opth_norm,LNC,cwm,1,interpolation,False,mlp1,bce,msle
20,SLA_cwm,0.9585374510988556,0.42763087771083047,0.9832658520673512,0.0,0.9843248869080983,0.0,0.21881410483129377,opth_norm,SLA,cwm,1,interpolation,False,mlp1,bce,msle
21,PLH_cwm,0.9536073253821606,4.47611623702742,0.9884316086117786,0.0,0.989215335276584,0.0,0.21881410483129377,opth_norm,PLH,cwm,1,interpolation,False,mlp1,bce,msle
22,LNC_fdis,0.784349350110912,0.3599174582367848,0.9310746223841022,0.0,0.9318038469496844,0.0,0.21881410483129377,opth_norm,LNC,fdis,1,interpolation,False,mlp1,bce,msle
23,SLA_fdis,0.8704342843872926,0.17743366280376302,0.9370148559761491,0.0,0.9397090030514974,0.0,0.21881410483129377,opth_norm,SLA,fdis,1,interpolation,False,mlp1,bce,msle
24,PLH_fdis,0.9115017324272754,2.5632530326476615,0.9713039331846286,0.0,0.9769866868859044,0.0,0.21881410483129377,opth_norm,PLH,fdis,1,interpolation,False,mlp1,bce,msle
25,average,-7.592531085003823,831.0776416648871,,,,,0.21881410483129377,opth_norm,,,1,interpolation,False,mlp1,bce,msle
26,weighted,-23.27243045552165,,,,,,0.21881410483129377,opth_norm,,,1,interpolation,False,mlp1,bce,msle
