,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,0.7239977997867835,27.90709367625105,0.8682345676737276,0.0,0.8533161859006424,2.343737e-317,raw,,,richness,3,False,mlp1,bce,msle
1,LNC_cm,0.12910765199185725,2.5952028340440902,0.5284559671288183,2.7237721281638237e-81,0.4532861849266133,1.2091223543165514e-57,raw,,LNC,cm,3,False,mlp1,bce,msle
2,SLA_cm,0.6801852124853935,3.158250455210144,0.8266174427292052,2.1117323367473421e-280,0.8291142371258208,1.3961345432088564e-283,raw,,SLA,cm,3,False,mlp1,bce,msle
3,PLH_cm,0.9019971782986891,9.164589948201849,0.9539259188650091,0.0,0.9503964196631703,0.0,raw,,PLH,cm,3,False,mlp1,bce,msle
4,LNC_cstd,0.49616991451785,0.8013105554868645,0.7436299160519853,5.443676133033094e-197,0.7108033485486709,2.0107921090597e-172,raw,,LNC,cstd,3,False,mlp1,bce,msle
5,SLA_cstd,0.5993118397078186,0.5809886512911185,0.7871662077593916,4.534963058234793e-236,0.7328309593157322,1.66011809059747e-188,raw,,SLA,cstd,3,False,mlp1,bce,msle
6,PLH_cstd,0.8606444575696581,3.8608888143998707,0.9288373768298462,0.0,0.9234181781090552,0.0,raw,,PLH,cstd,3,False,mlp1,bce,msle
7,average,0.6273448649082928,6.866903562126429,,,,,raw,,,,3,False,mlp1,bce,msle
8,weighted,0.7982241003311447,,,,,,raw,,,,3,False,mlp1,bce,msle
9,richness,-131.81770783111335,13429.444444444445,0.6973385365943275,2.5627424350275372e-163,0.683987548250895,8.889983561805923e-155,opth,0.14974247692750137,,richness,3,False,mlp1,bce,msle
10,LNC_cm,0.22620915564270738,2.305846637447593,0.561724715598813,8.294717970221265e-94,0.48805675279642274,7.486962874503317e-68,opth,0.14974247692750137,LNC,cm,3,False,mlp1,bce,msle
11,SLA_cm,0.6666634411743559,3.291781305144284,0.8287376052631781,4.2449632726694646e-283,0.8369740714311391,6.135919601714058e-294,opth,0.14974247692750137,SLA,cm,3,False,mlp1,bce,msle
12,PLH_cm,0.869270863378018,12.224943227393787,0.946710021615942,0.0,0.9460386781219902,0.0,opth,0.14974247692750137,PLH,cm,3,False,mlp1,bce,msle
13,LNC_cstd,0.3319959779208289,1.0624190365437882,0.6991955036223949,1.5251404089209994e-164,0.6620897828033474,1.0089470732953253e-141,opth,0.14974247692750137,LNC,cstd,3,False,mlp1,bce,msle
14,SLA_cstd,0.42455806119660744,0.8343776259272044,0.7410093417529655,6.8188983231488575e-195,0.6976608958675289,1.5727509682491144e-163,opth,0.14974247692750137,SLA,cstd,3,False,mlp1,bce,msle
15,PLH_cstd,0.7587286900574794,6.68449697476734,0.9077341857450616,0.0,0.9072872141916061,0.0,opth,0.14974247692750137,PLH,cstd,3,False,mlp1,bce,msle
16,average,-18.362897377391906,1922.2640441788099,,,,,opth,0.14974247692750137,,,3,False,mlp1,bce,msle
17,weighted,-55.483472267544606,,,,,,opth,0.14974247692750137,,,3,False,mlp1,bce,msle
