,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,prr,archi,species_loss,func_loss
0,0.8890977443609023,0.19175396231438258,0.7857142857142857,0.7967332123411979,0.996594778660613,0.8855269793242562,14.0,Aceras.anthropophorum,0.5824474980554837,opth,3,False,mlp1,bce,msle
1,0.9192210495020068,0.3649307675675361,0.7419354838709677,0.8506912442396314,0.99140708915145,0.9156746031746031,31.0,Achillea.collina,0.592626728110599,opth,3,False,mlp1,bce,msle
2,0.7728525060386474,0.5112189657091591,0.7777777777777778,0.6521739130434783,0.8940397350993378,0.7541899441340782,288.0,Achillea.millefolium,0.42995169082125617,opth,3,False,mlp1,bce,msle
3,0.9116332116788322,0.16841622606341294,0.75,0.8412408759124088,0.9946062567421791,0.9115175481957489,20.0,Achillea.nana,0.5912408759124088,opth,3,False,mlp1,bce,msle
4,0.9559897339502602,0.6435416015808286,0.7884615384615384,0.9078947368421053,0.9887410440122825,0.9465948064674179,52.0,Achillea.roseo.alba,0.6963562753036436,opth,3,False,mlp1,bce,msle
5,0.9603603603603604,0.14929221191730072,0.8333333333333334,0.9351351351351351,0.9990375360923965,0.9660307119590508,6.0,Achnatherum.calamagrostis,0.7684684684684684,opth,3,False,mlp1,bce,msle
6,0.8672451883844516,0.19282566543025303,0.7659574468085106,0.8063610851262862,0.9873997709049256,0.8877445932028837,47.0,Acinos.alpinus,0.5723185319347968,opth,3,False,mlp1,bce,msle
7,0.8833867334961774,0.2965097595274385,0.7586206896551724,0.7994480220791168,0.9920091324200914,0.8853795211411105,29.0,Acinos.arvensis,0.5580687117342893,opth,3,False,mlp1,bce,msle
8,0.9430967355495657,0.055047398053711796,1.0,0.8580413297394429,1.0,0.9235976789168279,3.0,Aconitum.lycoctonum,0.8580413297394429,opth,3,False,mlp1,bce,msle
9,0.9877208745133272,0.26190476190476186,1.0,0.9505840071877808,1.0,0.9746660525103639,3.0,Cacalia.leucophylla,0.9505840071877807,opth,3,False,mlp1,bce,msle
10,0.9425493716337523,0.05007002801120448,1.0,0.8940754039497307,1.0,0.9440758293838862,2.0,Aegopodium.podagraria,0.8940754039497307,opth,3,False,mlp1,bce,msle
11,0.8954487388222329,0.195433613772565,0.7567567567567568,0.8443002780352178,0.9902173913043478,0.9114557278639319,37.0,Agrimonia.eupatoria,0.6010570347919746,opth,3,False,mlp1,bce,msle
12,0.9137364880455813,0.3685317894966525,0.6792452830188679,0.889934148635936,0.9823468328141225,0.9338598223099703,53.0,Agrostis.alpina,0.569179431654804,opth,3,False,mlp1,bce,msle
13,0.8552211255615586,0.4189238788841946,0.8151260504201681,0.7342026078234705,0.9708222811671088,0.836093660765277,119.0,Agrostis.capillaris,0.5493286582436385,opth,3,False,mlp1,bce,msle
14,0.9252384314051189,0.45310265319441434,0.855072463768116,0.8271251193887297,0.9885844748858448,0.9006760270410816,69.0,Agrostis.rupestris,0.6821975831568456,opth,3,False,mlp1,bce,msle
15,0.9155876743952626,0.10257197948291186,0.8888888888888888,0.8328816621499548,0.9989165763813651,0.9083743842364532,9.0,Agrostis.agrostiflora,0.7217705510388437,opth,3,False,mlp1,bce,msle
16,0.9047666758510132,0.2505351276436487,0.8108108108108109,0.8341056533827618,0.9922822491730982,0.9063444108761329,37.0,Agrostis.stolonifera,0.6449164641935727,opth,3,False,mlp1,bce,msle
17,0.9634648198333835,0.5100295730162987,0.6666666666666666,0.938572719060524,0.9971209213051824,0.9669613773848301,9.0,Ajuga.chamaepitys,0.6052393857271907,opth,3,False,mlp1,bce,msle
18,0.9276672694394213,0.10026405675082402,1.0,0.7613019891500904,1.0,0.864476386036961,10.0,Ajuga.genevensis,0.7613019891500903,opth,3,False,mlp1,bce,msle
19,0.8764264264264264,0.04700349910705898,0.8333333333333334,0.8117117117117117,0.9988913525498891,0.8956262425447317,6.0,Ajuga.pyramidalis,0.6450450450450451,opth,3,False,mlp1,bce,msle
20,0.8712108898821617,0.24640259216727536,0.8043478260869565,0.7990654205607477,0.9895833333333334,0.8841778697001034,46.0,Ajuga.reptans,0.6034132466477042,opth,3,False,mlp1,bce,msle
21,0.9087463416974524,0.4173618694369921,0.7894736842105263,0.8477666362807658,0.9957173447537473,0.9158050221565731,19.0,Alchemilla.alpina,0.637240320491292,opth,3,False,mlp1,bce,msle
22,0.8673292776968555,0.2981027269622531,0.8727272727272727,0.6503298774740811,0.9899569583931134,0.7849829351535836,55.0,Alchemilla.xanthochlora,0.5230571502013537,opth,3,False,mlp1,bce,msle
23,0.9700509134471399,0.19914529914529913,1.0,0.8814016172506739,1.0,0.9369627507163324,3.0,Allium.lusitanicum,0.881401617250674,opth,3,False,mlp1,bce,msle
24,0.7981834695731153,0.14717718472307975,0.8,0.7220708446866485,0.9962406015037594,0.8372827804107424,15.0,Allium.oleraceum,0.5220708446866484,opth,3,False,mlp1,bce,msle
25,0.8700723327305606,0.3222845784804883,0.6,0.8327305605786618,0.9956756756756757,0.9069423929098966,10.0,Allium.schoenoprasum,0.43273056057866177,opth,3,False,mlp1,bce,msle
26,0.9233123312331233,0.09594974748113098,0.8,0.9216921692169217,0.9990243902439024,0.9588014981273408,5.0,Allium.scorodoprasum,0.7216921692169218,opth,3,False,mlp1,bce,msle
27,0.95807784300935,0.2649929357691181,0.8095238095238095,0.9187214611872146,0.996039603960396,0.9558194774346793,21.0,Allium.sphaerocephalon,0.7282452707110241,opth,3,False,mlp1,bce,msle
28,0.7889214801444044,0.06462961596690384,0.625,0.8700361010830325,0.9968976215098242,0.929156626506024,8.0,Allium.vineale,0.4950361010830324,opth,3,False,mlp1,bce,msle
29,0.9364649202047575,0.365253762093258,0.6666666666666666,0.987353206865402,0.9972627737226277,0.9922832501134816,9.0,Alopecurus.pratensis,0.6540198735320686,opth,3,False,mlp1,bce,msle
30,0.8993260208801375,0.3134539073970112,0.6857142857142857,0.8501387604070305,0.9881720430107527,0.9139731476877175,35.0,Alyssum.alyssoides,0.5358530461213162,opth,3,False,mlp1,bce,msle
31,0.8706790246230955,0.10219315803995738,0.8260869565217391,0.7840805123513266,0.9953542392566783,0.8771750255885363,23.0,Anacamptis.pyramidalis,0.6101674688730658,opth,3,False,mlp1,bce,msle
32,0.9336919885921701,0.20036920411295633,0.8571428571428571,0.8439201451905626,0.9978540772532188,0.9144542772861357,14.0,Androsace.obtusifolia,0.7010630023334197,opth,3,False,mlp1,bce,msle
33,0.8379712746858168,0.01045522280440321,0.5,0.926391382405745,0.9990319457889641,0.9613414066138798,2.0,Angelica.sylvestris,0.42639138240574503,opth,3,False,mlp1,bce,msle
34,0.9426395811937981,0.3465249986762048,0.7567567567567568,0.9082483781278962,0.9908998988877654,0.9477756286266924,37.0,Antennaria.carpatica,0.6650051348846531,opth,3,False,mlp1,bce,msle
35,0.893476711026616,0.2976050875993542,0.71875,0.8384030418250951,0.98,0.9036885245901639,64.0,Antennaria.dioica,0.557153041825095,opth,3,False,mlp1,bce,msle
36,0.9955035971223022,0.7309782608695652,1.0,0.9811151079136691,1.0,0.9904675442578302,4.0,Anthemis.arvensis,0.9811151079136691,opth,3,False,mlp1,bce,msle
37,0.9220114423366457,0.32426534603865503,0.8888888888888888,0.7642276422764228,0.9988193624557261,0.8659160696008188,9.0,Anthericum.liliago,0.6531165311653115,opth,3,False,mlp1,bce,msle
38,0.7544188517720306,0.5559186424620448,0.7241379310344828,0.6354166666666666,0.8356164383561644,0.7218934911242604,348.0,Anthoxanthum.odoratum,0.3595545977011494,opth,3,False,mlp1,bce,msle
39,0.918040293040293,0.23265317059299534,0.75,0.902014652014652,0.9939455095862765,0.9457513202112338,24.0,Anthriscus.sylvestris,0.6520146520146519,opth,3,False,mlp1,bce,msle
40,0.7991687916971271,0.4204781468073675,0.7005347593582888,0.7351991388589881,0.9242219215155616,0.8189448441247003,187.0,Anthyllis.vulneraria,0.4357338982172769,opth,3,False,mlp1,bce,msle
41,0.9308797127468581,0.5064102564102564,1.0,0.8590664272890485,1.0,0.9241912119748914,2.0,Aphanes.arvensis,0.8590664272890485,opth,3,False,mlp1,bce,msle
42,0.8844424460431655,0.07558128448578023,0.25,0.9055755395683454,0.997029702970297,0.9491046182846371,4.0,Aquilegia.vulgaris,0.15557553956834536,opth,3,False,mlp1,bce,msle
43,0.9121512151215122,0.10295780828788165,0.8,0.8892889288928892,0.9989888776541962,0.940952380952381,5.0,Arabidopsis.thaliana,0.6892889288928892,opth,3,False,mlp1,bce,msle
44,0.9178130511463845,0.2950804689594134,0.9333333333333333,0.742296918767507,0.9962406015037594,0.8507223113964687,45.0,Arabis.ciliata,0.6756302521008404,opth,3,False,mlp1,bce,msle
45,0.8385160637024762,0.2292969717135038,0.8431372549019608,0.672300469483568,0.988950276243094,0.8004471771939631,51.0,Arabis.hirsuta,0.5154377243855288,opth,3,False,mlp1,bce,msle
46,0.8381821434961532,0.38962118176545396,0.7160493827160493,0.8135265700483092,0.9734104046242774,0.8863157894736842,81.0,Arenaria.serpyllifolia,0.5295759527643584,opth,3,False,mlp1,bce,msle
47,0.887365107913669,0.04311887875717663,0.5,0.9343525179856115,0.9980787704130644,0.965164886205295,4.0,Armeria.arenaria,0.43435251798561136,opth,3,False,mlp1,bce,msle
48,0.9295971458302363,0.4814896404232392,0.8387096774193549,0.840552995391705,0.9945474372955289,0.9110889110889111,31.0,Arnica.montana,0.6792626728110598,opth,3,False,mlp1,bce,msle
49,0.8911130415077236,0.6240069793422934,0.7142857142857143,0.8619934282584885,0.9313609467455621,0.8953356086461889,203.0,Arrhenatherum.elatius,0.5762791425442026,opth,3,False,mlp1,bce,msle
50,0.992979297929793,0.3779166666666667,1.0,0.9486948694869487,1.0,0.9736720554272518,5.0,Artemisia.absinthium,0.9486948694869488,opth,3,False,mlp1,bce,msle
51,0.9261416051660516,0.33951277616907133,0.75,0.9012915129151291,0.9918781725888325,0.944417593040116,32.0,Artemisia.campestris,0.6512915129151291,opth,3,False,mlp1,bce,msle
52,0.9614114114114114,0.28775303325994067,0.6666666666666666,0.9666666666666667,0.998139534883721,0.9821510297482837,6.0,Artemisia.vulgaris,0.6333333333333333,opth,3,False,mlp1,bce,msle
53,0.8497386079900124,0.1781683880038779,0.7708333333333334,0.7968164794007491,0.9872389791183295,0.8818652849740932,48.0,Asperula.cynanchica,0.5676498127340825,opth,3,False,mlp1,bce,msle
54,0.9262184115523466,0.2575425110246164,0.875,0.8583032490974729,0.9989495798319328,0.9233009708737864,8.0,Asphodelus.albus,0.7333032490974729,opth,3,False,mlp1,bce,msle
55,0.8932909196067091,0.2428236488826551,0.6730769230769231,0.8609022556390977,0.9817792068595927,0.9173760640961443,52.0,Aster.alpinus,0.5339791787160209,opth,3,False,mlp1,bce,msle
56,0.9339133089133089,0.3598534101420095,0.9166666666666666,0.7902930402930403,0.9976878612716763,0.8819621870209504,24.0,Aster.bellidiastrum,0.7069597069597069,opth,3,False,mlp1,bce,msle
57,0.9874326750448833,0.5333333333333333,1.0,0.9362657091561939,1.0,0.9670839128419101,2.0,Aster.linosyris,0.9362657091561939,opth,3,False,mlp1,bce,msle
58,0.9108775137111518,0.21180643403773972,0.7727272727272727,0.8592321755027422,0.9947089947089947,0.9220205983325159,22.0,Astragalus.alpinus,0.631959448230015,opth,3,False,mlp1,bce,msle
59,0.7819706498951782,0.3395199350311054,0.3333333333333333,0.8814016172506739,0.9979654120040692,0.9360687022900763,3.0,Astragalus.depressus,0.21473495058400727,opth,3,False,mlp1,bce,msle
60,0.8923556370302475,0.14298099730734798,0.84,0.8230980751604033,0.9955654101995566,0.9011540391369794,25.0,Astragalus.monspessulanus,0.6630980751604034,opth,3,False,mlp1,bce,msle
61,0.9623339371980677,0.37164615139896545,0.8333333333333334,0.947463768115942,0.9980916030534351,0.9721189591078067,12.0,Astragalus.onobrychis,0.7807971014492754,opth,3,False,mlp1,bce,msle
62,0.8940754039497307,0.0169809040367416,0.5,0.8276481149012568,0.9989165763813651,0.905252822778596,2.0,Astragalus.penduliflorus,0.3276481149012569,opth,3,False,mlp1,bce,msle
63,0.9239238823333888,0.22984251462781805,0.8181818181818182,0.8985374771480804,0.9959473150962512,0.944738106679481,22.0,Astrantia.major,0.7167192953298986,opth,3,False,mlp1,bce,msle
64,0.9512140287769784,0.09047426440518547,0.75,0.9001798561151079,0.999001996007984,0.9470198675496688,4.0,Astrantia.minor,0.6501798561151078,opth,3,False,mlp1,bce,msle
65,0.842756064690027,0.25729877838992643,0.6428571428571429,0.8028301886792453,0.9770378874856487,0.8814085965820818,56.0,Deschampsia.flexuosa,0.44568733153638806,opth,3,False,mlp1,bce,msle
66,0.9031629270236046,0.38303176468483946,0.7164179104477612,0.8674928503336511,0.9795479009687836,0.9201213346814965,67.0,Bartsia.alpina,0.5839107607814122,opth,3,False,mlp1,bce,msle
67,0.89206249564065,0.2726078647577615,0.6481481481481481,0.884180790960452,0.9801670146137788,0.9297029702970298,54.0,Bellis.perennis,0.5323289391086001,opth,3,False,mlp1,bce,msle
68,0.9291368804874538,0.4045878604423978,0.8421052631578947,0.8596171376481313,0.9968287526427061,0.9231522271169849,19.0,Biscutella.laevigata,0.7017224008060259,opth,3,False,mlp1,bce,msle
69,0.9131041216263337,0.21353792443392358,0.8461538461538461,0.8504079782411604,0.997872340425532,0.9182574645129711,13.0,Blackstonia.perfoliata,0.6965618243950065,opth,3,False,mlp1,bce,msle
70,0.8833483754512635,0.2145779220779221,0.5,0.9187725631768953,0.9960861056751468,0.955868544600939,8.0,Blysmus.compressus,0.41877256317689526,opth,3,False,mlp1,bce,msle
71,0.9645755506891666,0.21116765214915265,0.8571428571428571,0.9278629395852119,0.9990291262135922,0.9621318373071529,7.0,Bothriochloa.ischaemum,0.785005796728069,opth,3,False,mlp1,bce,msle
72,0.9273876721607586,0.5481202705199943,0.8488372093023255,0.8485436893203884,0.9853438556933484,0.9118414188836724,86.0,Botrychium.lunaria,0.6973808986227139,opth,3,False,mlp1,bce,msle
73,0.9431205035971223,0.0361412580864828,1.0,0.8938848920863309,1.0,0.9439696106362773,4.0,Brachypodium.sylvaticum,0.8938848920863309,opth,3,False,mlp1,bce,msle
74,0.8140362740599416,0.5444674329322757,0.6638297872340425,0.771850170261067,0.8959156785243741,0.8292682926829268,235.0,Briza.media,0.43567995749510935,opth,3,False,mlp1,bce,msle
75,0.9126267032236623,0.8340961990350779,0.8602941176470589,0.7994350282485876,0.9085072231139647,0.850488354620586,408.0,Bromus.erectus,0.6597291458956465,opth,3,False,mlp1,bce,msle
76,0.8995521858650349,0.24124594592782228,0.7619047619047619,0.8500931098696461,0.9891657638136512,0.9143715573360041,42.0,Bromus.hordeaceus,0.6119978717744079,opth,3,False,mlp1,bce,msle
77,0.978137166816412,0.3853702051739518,0.6666666666666666,0.9550763701707098,0.9990601503759399,0.9765732659623335,3.0,Bromus.squarrosus,0.6217430368373764,opth,3,False,mlp1,bce,msle
78,0.8694581280788177,0.23582719656608672,0.5714285714285714,0.8248638838475499,0.9934426229508196,0.9013386217154189,14.0,Bromus.sterilis,0.39629245527612134,opth,3,False,mlp1,bce,msle
79,0.9688568856885689,0.46493914807302233,0.8,0.8892889288928892,0.9989888776541962,0.940952380952381,5.0,Bromus.tectorum,0.6892889288928892,opth,3,False,mlp1,bce,msle
80,0.9634621144055107,0.37601246105919,1.0,0.894878706199461,1.0,0.9445234708392604,3.0,Bunias.orientalis,0.894878706199461,opth,3,False,mlp1,bce,msle
81,0.8988320707070707,0.39671215559321044,0.7333333333333333,0.853219696969697,0.9825517993456925,0.9133299543841865,60.0,Bunium.bulbocastanum,0.5865530303030302,opth,3,False,mlp1,bce,msle
82,0.8334833483348335,0.12392162230710682,0.6,0.873087308730873,0.9979423868312757,0.9313490158425348,5.0,Buphthalmum.salicifolium,0.4730873087308729,opth,3,False,mlp1,bce,msle
83,0.8931164117189525,0.20747359550639088,0.8571428571428571,0.809437386569873,0.9977628635346756,0.8937875751503006,14.0,Bupleurum.falcatum,0.6665802437127302,opth,3,False,mlp1,bce,msle
84,0.9087447478991595,0.2610688340327539,0.8214285714285714,0.7959558823529411,0.9942594718714122,0.8841245533435427,28.0,Bupleurum.ranunculoides,0.6173844537815125,opth,3,False,mlp1,bce,msle
85,0.8878014000518537,0.21274749921515776,0.7142857142857143,0.895644283121597,0.9959636730575177,0.9431438127090301,14.0,Calamagrostis.varia,0.6099299974073114,opth,3,False,mlp1,bce,msle
