,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,prr,archi,species_loss,func_loss
0,0.7524375870566806,0.032914156460869204,0.5882352941176471,0.7258652094717668,0.9912935323383084,0.8380651945320715,17.0,Aceras.anthropophorum,0.314100503589414,opth,4,False,mlp1,bce,msle
1,0.8279000728168935,0.1848198837636171,0.696969696969697,0.8049907578558225,0.9886492622020431,0.8874172185430463,33.0,Achillea.collina,0.5019604548255194,opth,4,False,mlp1,bce,msle
2,0.7329636731098098,0.44132785107499684,0.8586956521739131,0.4791418355184744,0.9115646258503401,0.628125,276.0,Achillea.millefolium,0.33783748769238753,opth,4,False,mlp1,bce,msle
3,0.9243450767841013,0.07592232267498278,0.875,0.7560975609756098,0.9988066825775657,0.860668380462725,8.0,Achillea.nana,0.6310975609756098,opth,4,False,mlp1,bce,msle
4,0.9046215108932879,0.4221674693818733,0.9183673469387755,0.7195121951219512,0.9948119325551232,0.8350571584104518,49.0,Achillea.roseo.alba,0.6378795420607268,opth,4,False,mlp1,bce,msle
5,0.8980352303523035,0.059376226503230975,0.875,0.7859078590785907,0.9988518943742825,0.8796764408493428,8.0,Achnatherum.calamagrostis,0.6609078590785908,opth,4,False,mlp1,bce,msle
6,0.80843653250774,0.13434093739049155,0.803921568627451,0.6945488721804511,0.986648865153538,0.815223386651958,51.0,Acinos.alpinus,0.49847044080790215,opth,4,False,mlp1,bce,msle
7,0.8179082568807339,0.11189229869796495,0.76,0.7174311926605504,0.9923857868020305,0.832800851970181,25.0,Acinos.arvensis,0.47743119266055034,opth,4,False,mlp1,bce,msle
8,0.7497753818508536,0.012161028795079675,0.5,0.9317160826594789,0.9990366088631984,0.9642026964202697,2.0,Aconitum.lycoctonum,0.43171608265947903,opth,4,False,mlp1,bce,msle
9,0.8361462728551335,0.031662119623887194,0.1111111111111111,0.9484629294755877,0.9924314096499527,0.9699491447064262,9.0,Cacalia.leucophylla,0.059574040586698906,opth,4,False,mlp1,bce,msle
10,,-0.0,0.0,0.6869955156950672,1.0,0.8144603934077618,0.0,Aegopodium.podagraria,-0.3130044843049328,opth,4,False,mlp1,bce,msle
11,0.8790630063864264,0.2112735914454584,0.8717948717948718,0.7806691449814126,0.9940828402366864,0.8745445080687142,39.0,Agrimonia.eupatoria,0.6524640167762845,opth,4,False,mlp1,bce,msle
12,0.8757378067722894,0.21512349175279202,0.6428571428571429,0.8331780055917987,0.9834983498349835,0.9021190716448032,42.0,Agrostis.alpina,0.47603514844894157,opth,4,False,mlp1,bce,msle
13,0.7976417720512209,0.28061077776733373,0.8080808080808081,0.6811023622047244,0.9732770745428974,0.8013896931094383,99.0,Agrostis.capillaris,0.4891831702855325,opth,4,False,mlp1,bce,msle
14,0.906477093206951,0.33425215299226363,0.7833333333333333,0.8530805687203792,0.9857612267250822,0.9146341463414634,60.0,Agrostis.rupestris,0.6364139020537125,opth,4,False,mlp1,bce,msle
15,0.742560865644725,0.17646184880776097,0.6666666666666666,0.7096483318304779,0.9974651457541192,0.8292939936775553,6.0,Agrostis.agrostiflora,0.37631499849714456,opth,4,False,mlp1,bce,msle
16,0.7510747129564128,0.17789076000590312,0.7058823529411765,0.6382978723404256,0.9857142857142858,0.7748455923638405,34.0,Agrostis.stolonifera,0.34418022528160197,opth,4,False,mlp1,bce,msle
17,0.833634719710669,0.1250617451185266,0.3333333333333333,0.9168173598553345,0.9941176470588236,0.9539040451552211,9.0,Ajuga.chamaepitys,0.2501506931886679,opth,4,False,mlp1,bce,msle
18,0.7339366515837104,0.028764739645892094,0.5,0.7457013574660634,0.9939686369119421,0.8521199586349535,10.0,Ajuga.genevensis,0.24570135746606336,opth,4,False,mlp1,bce,msle
19,0.8163963963963964,0.02075544209778773,0.6,0.8189189189189189,0.9978046103183315,0.8995546759030183,5.0,Ajuga.pyramidalis,0.41891891891891886,opth,4,False,mlp1,bce,msle
