,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,0.016654045434675524,97.15384946051432,0.5015885520874006,4.319427441635944e-72,0.4857750399759778,4.3602786479038146e-67,raw,,,richness,4,False,mlp1,bce,msle
1,LNC_cm,-0.062229523739774084,3.504640581180594,0.38372212165543673,1.9802538727327982e-40,0.36110540442136796,1.123369043967726e-35,raw,,LNC,cm,4,False,mlp1,bce,msle
2,SLA_cm,0.6131602423741391,3.8527926897790574,0.7998546503156033,5.173327860264635e-249,0.8080263137918618,5.363059062865345e-258,raw,,SLA,cm,4,False,mlp1,bce,msle
3,PLH_cm,0.6990552485015042,26.697080954327124,0.8512798148713486,5.2533753584e-314,0.8398413889528921,1.3701166743455007e-297,raw,,PLH,cm,4,False,mlp1,bce,msle
4,LNC_cstd,-0.29491652434968096,2.013366421897687,0.304652843649984,2.2348436369512684e-25,0.2676171117644801,9.679358090160757e-20,raw,,LNC,cstd,4,False,mlp1,bce,msle
5,SLA_cstd,-0.18830848866109084,1.6223258481920826,0.37299330677433645,3.971535388869746e-38,0.35419687729374566,2.6812081806570903e-34,raw,,SLA,cstd,4,False,mlp1,bce,msle
6,PLH_cstd,0.3909869594264699,17.90722044543134,0.6581141084103403,2.399293966827696e-139,0.6697433411493707,4.985218131654646e-146,raw,,PLH,cstd,4,False,mlp1,bce,msle
7,average,0.16777170842660613,21.8216109144746,,,,,raw,,,,4,False,mlp1,bce,msle
8,weighted,0.34467635978621974,,,,,,raw,,,,4,False,mlp1,bce,msle
9,richness,-369.85758546063846,36640.453811659194,0.3140191931187767,6.132076563477443e-27,0.3096496338237252,3.335519308645875e-26,opth,0.09874757452813547,,richness,4,False,mlp1,bce,msle
10,LNC_cm,0.023996827659992004,3.2201518115417738,0.3960998556756891,3.4028346917987317e-43,0.3680204587703873,4.3353986428463804e-37,opth,0.09874757452813547,LNC,cm,4,False,mlp1,bce,msle
11,SLA_cm,0.5977490621096611,4.00628281454869,0.7950524211768006,6.325759400031101e-244,0.8069979344785353,7.650306105796343e-257,opth,0.09874757452813547,SLA,cm,4,False,mlp1,bce,msle
12,PLH_cm,0.5491000636804977,39.999740956714675,0.8471413192933036,6.535052562623464e-308,0.8347581161837401,1.052769772482574e-290,opth,0.09874757452813547,PLH,cm,4,False,mlp1,bce,msle
13,LNC_cstd,-0.3582360950444552,2.1118171676319415,0.2672507951035632,1.090005107898245e-19,0.23798173033760853,8.035212105155919e-16,opth,0.09874757452813547,LNC,cstd,4,False,mlp1,bce,msle
14,SLA_cstd,-0.48883407583708105,2.0326152913551554,0.34392807238103545,2.5942631576359106e-32,0.3364338493434413,6.561925651146577e-31,opth,0.09874757452813547,SLA,cstd,4,False,mlp1,bce,msle
15,PLH_cstd,0.07612113255955011,27.165432333848514,0.6392240182026867,4.1815062730294836e-129,0.6514847724372235,1.1422805676512278e-135,opth,0.09874757452813547,PLH,cstd,4,False,mlp1,bce,msle
16,average,-52.77966979221576,5245.56997886212,,,,,opth,0.09874757452813547,,,4,False,mlp1,bce,msle
17,weighted,-156.52943387254103,,,,,,opth,0.09874757452813547,,,4,False,mlp1,bce,msle
