,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
0,richness,0.7062277017741485,29.703861200175382,0.8781946846459651,0.0,0.8689511646818538,0.0,,,,richness,3,interpolation,False,mlp1,bce,msle
1,LNC_cwm,0.131215059362638,2.588922896467828,0.530361349742641,5.695674324228131e-82,0.45265797386677736,1.804181076473326e-57,,,LNC,cwm,3,interpolation,False,mlp1,bce,msle
2,SLA_cwm,0.6947188717414745,3.0147269605084164,0.83499659756686,2.7856928304351256e-291,0.8383375753738986,8.608964228560975e-296,,,SLA,cwm,3,interpolation,False,mlp1,bce,msle
3,PLH_cwm,0.9087932659442152,8.529063792504898,0.9545473015779529,0.0,0.9509812471737832,0.0,,,PLH,cwm,3,interpolation,False,mlp1,bce,msle
4,LNC_fdis,0.48436805664765425,0.8200806796978741,0.7445615721726897,9.635823574104993e-198,0.7133997697926426,3.0691672144568175e-174,,,LNC,fdis,3,interpolation,False,mlp1,bce,msle
5,SLA_fdis,0.6026787390497715,0.5761067243924357,0.7914410795182772,2.1085463644037653e-240,0.7351270843804292,2.8258670177282055e-190,,,SLA,fdis,3,interpolation,False,mlp1,bce,msle
6,PLH_fdis,0.8676661876429609,3.666349590304776,0.9316709414547415,0.0,0.9270654548413969,0.0,,,PLH,fdis,3,interpolation,False,mlp1,bce,msle
7,average,0.6279525545946946,6.985587406293088,,,,,,,,,3,interpolation,False,mlp1,bce,msle
8,weighted,0.7947367149009827,,,,,,,,,,3,interpolation,False,mlp1,bce,msle
9,richness,-145.9861257844548,14862.039426523297,0.6934700170675439,8.540172692515265e-161,0.6836224120394506,1.4997509046174876e-154,0.14550499235575018,opth,,richness,3,interpolation,False,mlp1,bce,msle
10,LNC_cwm,0.19965134312524402,2.3849871999625463,0.5438627702884089,6.50484347565957e-87,0.4788685055803484,4.867523192072883e-65,0.14550499235575018,opth,LNC,cwm,3,interpolation,False,mlp1,bce,msle
11,SLA_cwm,0.675593042657334,3.203599272763519,0.8365756495613406,2.1187577803767506e-293,0.8470806167227508,4.251818407838815e-308,0.14550499235575018,opth,SLA,cwm,3,interpolation,False,mlp1,bce,msle
12,PLH_cwm,0.8878303460527874,10.489380460809254,0.9488917853172862,0.0,0.9472506720338406,0.0,0.14550499235575018,opth,PLH,cwm,3,interpolation,False,mlp1,bce,msle
13,LNC_fdis,0.3283303123246548,1.068249050708759,0.6982253577327681,6.67849466023319e-164,0.6625133314301266,5.7786823367395046e-142,0.14550499235575018,opth,LNC,fdis,3,interpolation,False,mlp1,bce,msle
14,SLA_fdis,0.3566818071597012,0.932796639004205,0.7263308507996853,1.3483337740384447e-183,0.6841781391728634,6.76423830286868e-155,0.14550499235575018,opth,SLA,fdis,3,interpolation,False,mlp1,bce,msle
15,PLH_fdis,0.7912008044749664,5.784846905972579,0.9114192182667245,0.0,0.9116499070692001,0.0,0.14550499235575018,opth,PLH,fdis,3,interpolation,False,mlp1,bce,msle
16,average,-20.392405446951443,2126.5576122932166,,,,,0.14550499235575018,opth,,,3,interpolation,False,mlp1,bce,msle
17,weighted,-61.48639893309403,,,,,,0.14550499235575018,opth,,,3,interpolation,False,mlp1,bce,msle
18,richness,-145.95710260122095,14859.104838709678,0.6934358260857387,8.986378422646298e-161,0.6835871307771495,1.5774177818470156e-154,0.14551689423016423,opth_norm,,richness,3,interpolation,False,mlp1,bce,msle
19,LNC_cwm,0.19950578879627912,2.3854209424427735,0.5438930260449314,6.3373466537045225e-87,0.4787855027062723,5.156215883899477e-65,0.14551689423016423,opth_norm,LNC,cwm,3,interpolation,False,mlp1,bce,msle
20,SLA_cwm,0.6757540264095417,3.2020095182288926,0.8366843229182503,1.5115610870116642e-293,0.847117551016,3.758025428722648e-308,0.14551689423016423,opth_norm,SLA,cwm,3,interpolation,False,mlp1,bce,msle
21,PLH_cwm,0.8878118507515995,10.491110021738361,0.9488771538111229,0.0,0.9472525455124837,0.0,0.14551689423016423,opth_norm,PLH,cwm,3,interpolation,False,mlp1,bce,msle
22,LNC_fdis,0.3284269326254381,1.0680953821027699,0.6982850157939853,6.0997617463151705e-164,0.6626633996594993,4.742160906066324e-142,0.14551689423016423,opth_norm,LNC,fdis,3,interpolation,False,mlp1,bce,msle
23,SLA_fdis,0.3561785286000265,0.9335263813839041,0.7258917806309596,2.8596913176591034e-183,0.6840140155368966,8.559040358159547e-155,0.14551689423016423,opth_norm,SLA,fdis,3,interpolation,False,mlp1,bce,msle
24,PLH_fdis,0.7911809670520822,5.785396507967482,0.9114173407811479,0.0,0.9116496825971045,0.0,0.14551689423016423,opth_norm,PLH,fdis,3,interpolation,False,mlp1,bce,msle
25,average,-20.388320643855142,2126.1386282090775,,,,,0.14551689423016423,opth_norm,,,3,interpolation,False,mlp1,bce,msle
26,weighted,-61.474087577654146,,,,,,0.14551689423016423,opth_norm,,,3,interpolation,False,mlp1,bce,msle
