,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,0.01795338545104397,94.70137438703485,0.4941343080294609,9.247153505658984e-70,0.48193947363063966,5.710053066582128e-66,raw,,,richness,2,False,mlp1,bce,msle
1,LNC_cm,0.02418426553075348,3.0103863013919603,0.44425695631712375,3.515633862489022e-55,0.4285826392260348,4.4668759393777953e-51,raw,,LNC,cm,2,False,mlp1,bce,msle
2,SLA_cm,0.6475501641343271,3.622888322490702,0.8242180340750942,2.1508789485188982e-277,0.8253303260173188,8.789040645275093e-279,raw,,SLA,cm,2,False,mlp1,bce,msle
3,PLH_cm,0.6983999967338972,28.33342069287551,0.8578353634218663,0.0,0.8471796069377872,3.053833529378253e-308,raw,,PLH,cm,2,False,mlp1,bce,msle
4,LNC_cstd,-0.28257897487611605,2.133960715414369,0.3303051907888546,8.141052460839159e-30,0.3210366712037947,3.601688139000388e-28,raw,,LNC,cstd,2,False,mlp1,bce,msle
5,SLA_cstd,-0.20838084116254918,1.7604898870847256,0.37975835531310237,1.3284229124136711e-39,0.37226768352987705,5.23575725484857e-38,raw,,SLA,cstd,2,False,mlp1,bce,msle
6,PLH_cstd,0.35023161785573065,19.177556109779285,0.6700097182548992,2.579082182092789e-146,0.6827490809529531,5.222616028886921e-154,raw,,PLH,cstd,2,False,mlp1,bce,msle
7,average,0.1781942305238696,21.820010916581627,,,,,raw,,,,2,False,mlp1,bce,msle
8,weighted,0.3538249027071424,,,,,,raw,,,,2,False,mlp1,bce,msle
9,richness,-202.12400339829256,19587.789426523297,0.32248426910324834,2.0100837229945926e-28,0.31729846703949366,1.60034494773483e-27,opth,0.12361282019440274,,richness,2,False,mlp1,bce,msle
10,LNC_cm,0.05160830865530275,2.925783275600591,0.4361816487918504,4.866884567939965e-53,0.40798131093656653,5.310400833835884e-46,opth,0.12361282019440274,LNC,cm,2,False,mlp1,bce,msle
11,SLA_cm,0.6196016598650687,3.910175474999885,0.8165551486357977,4.367791155921674e-268,0.81961139856538,9.575762138602426e-272,opth,0.12361282019440274,SLA,cm,2,False,mlp1,bce,msle
12,PLH_cm,0.613389785304892,36.31959462366011,0.8542866321654329,7.7684e-319,0.8442279024464638,5.336473943916956e-304,opth,0.12361282019440274,PLH,cm,2,False,mlp1,bce,msle
13,LNC_cstd,-0.3422295177594905,2.2332075592031164,0.2903657296961515,4.023727212384392e-23,0.2768556411215376,4.374088388089691e-21,opth,0.12361282019440274,LNC,cstd,2,False,mlp1,bce,msle
14,SLA_cstd,-0.542921007341058,2.247881410782082,0.35374572959664874,3.0754035282728377e-34,0.35807311700306826,4.2606541272314753e-35,opth,0.12361282019440274,SLA,cstd,2,False,mlp1,bce,msle
15,PLH_cstd,0.22570164304345242,22.852989764200494,0.6717728197032968,2.342390701205104e-147,0.6909080071640791,3.8041997883161236e-159,opth,0.12361282019440274,PLH,cstd,2,False,mlp1,bce,msle
16,average,-28.785550360932056,2808.3255798045348,,,,,opth,0.12361282019440274,,,2,False,mlp1,bce,msle
17,weighted,-82.16540544813378,,,,,,opth,0.12361282019440274,,,2,False,mlp1,bce,msle
