,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,prr,archi,species_loss,func_loss
0,0.7682417229186757,0.0345393316721407,0.5294117647058824,0.7650273224043715,0.9905660377358491,0.8633093525179856,17.0,Aceras.anthropophorum,0.2944390871102538,opth,4,False,mlp1,bce,msle
1,0.8411751526354115,0.20830414075099787,0.6666666666666666,0.8170055452865065,0.9877094972067039,0.8942842690945878,33.0,Achillea.collina,0.4836722119531731,opth,4,False,mlp1,bce,msle
2,0.7524485671347878,0.4635315759086193,0.7753623188405797,0.5899880810488677,0.8886894075403949,0.7091690544412608,276.0,Achillea.millefolium,0.3653503998894474,opth,4,False,mlp1,bce,msle
3,0.9416214995483287,0.278824219555038,0.875,0.8048780487804879,0.9988789237668162,0.8914457228614308,8.0,Achillea.nana,0.6798780487804879,opth,4,False,mlp1,bce,msle
4,0.9237661293410422,0.5247811843832004,0.8775510204081632,0.8452157598499062,0.9933847850055126,0.9133299543841865,49.0,Achillea.roseo.alba,0.7227667802580693,opth,4,False,mlp1,bce,msle
5,0.9252484191508583,0.1078305207874719,0.75,0.8952122854561879,0.9979859013091642,0.9438095238095238,8.0,Achnatherum.calamagrostis,0.6452122854561879,opth,4,False,mlp1,bce,msle
6,0.8414971251658558,0.17622856184560975,0.803921568627451,0.743421052631579,0.9875156054931336,0.8482573726541555,51.0,Acinos.alpinus,0.54734262125903,opth,4,False,mlp1,bce,msle
7,0.844440366972477,0.1796752797169776,0.76,0.7467889908256881,0.9926829268292683,0.8523560209424084,25.0,Acinos.arvensis,0.506788990825688,opth,4,False,mlp1,bce,msle
8,0.77088948787062,0.012359254046446163,0.5,0.945193171608266,0.9990503323836657,0.971375807940905,2.0,Aconitum.lycoctonum,0.445193171608266,opth,4,False,mlp1,bce,msle
9,0.8820574643359453,0.05159920578961868,0.0,0.9936708860759493,0.9918772563176895,0.992773261065944,9.0,Cacalia.leucophylla,-0.006329113924050667,opth,4,False,mlp1,bce,msle
10,,-0.0,0.0,0.9775784753363229,1.0,0.9886621315192744,0.0,Aegopodium.podagraria,-0.022421524663677084,opth,4,False,mlp1,bce,msle
11,0.8939090649127823,0.27255793418137225,0.9230769230769231,0.7565055762081785,0.996328029375765,0.8600105652403592,39.0,Agrimonia.eupatoria,0.6795824992851016,opth,4,False,mlp1,bce,msle
12,0.8810855190165535,0.2224052930247336,0.8095238095238095,0.7893755824790307,0.9906432748538012,0.8786307053941909,42.0,Agrostis.alpina,0.5988993920028403,opth,4,False,mlp1,bce,msle
13,0.7898671756939474,0.28485360348645633,0.7777777777777778,0.6840551181102362,0.9693165969316597,0.8020773225620311,99.0,Agrostis.capillaris,0.461832895888014,opth,4,False,mlp1,bce,msle
14,0.9200157977883097,0.38703571718296087,0.8666666666666667,0.8407582938388626,0.9910614525139665,0.9097435897435897,60.0,Agrostis.rupestris,0.7074249605055294,opth,4,False,mlp1,bce,msle
15,0.7891493838292756,0.17849680225837317,0.6666666666666666,0.7502254283137962,0.9976019184652278,0.8564076170869789,6.0,Agrostis.agrostiflora,0.41689209498046287,opth,4,False,mlp1,bce,msle
16,0.7852478641780486,0.21934361697546062,0.6470588235294118,0.8214616096207216,0.9866666666666667,0.8965169106511862,34.0,Agrostis.stolonifera,0.46852043315013336,opth,4,False,mlp1,bce,msle
17,0.8960216998191682,0.18025784334321976,0.5555555555555556,0.8824593128390597,0.9959183673469387,0.9357622243528284,9.0,Ajuga.chamaepitys,0.43801486839461523,opth,4,False,mlp1,bce,msle
18,0.7615384615384615,0.04441969475583567,0.7,0.5900452488687783,0.9954198473282443,0.740909090909091,10.0,Ajuga.genevensis,0.29004524886877814,opth,4,False,mlp1,bce,msle
19,0.8216216216216216,0.01723565558938364,0.6,0.7648648648648648,0.9976498237367802,0.8658847526772055,5.0,Ajuga.pyramidalis,0.3648648648648649,opth,4,False,mlp1,bce,msle
20,0.879652448657188,0.283465007649433,0.8,0.8066350710900474,0.9860950173812283,0.8873826903023984,60.0,Ajuga.reptans,0.6066350710900474,opth,4,False,mlp1,bce,msle
21,0.8915830546265329,0.1410947663530574,0.8260869565217391,0.8278388278388278,0.9955947136563876,0.904,23.0,Alchemilla.alpina,0.6539257843605668,opth,4,False,mlp1,bce,msle
22,0.8387743965074473,0.2546192616747095,0.711864406779661,0.7708333333333334,0.9795427196149218,0.8627450980392157,59.0,Alchemilla.xanthochlora,0.4826977401129944,opth,4,False,mlp1,bce,msle
23,0.9666064981949458,0.12099262487461244,1.0,0.8637184115523465,1.0,0.9268765133171912,7.0,Allium.lusitanicum,0.8637184115523464,opth,4,False,mlp1,bce,msle
24,0.7200263504611331,0.028748343451796513,0.45454545454545453,0.7481884057971014,0.9927884615384616,0.8533057851239669,11.0,Allium.oleraceum,0.20273386034255592,opth,4,False,mlp1,bce,msle
25,0.7582111212954477,0.1120504183497883,0.25,0.9028414298808433,0.9820538384845464,0.9407831900668577,24.0,Allium.schoenoprasum,0.15284142988084337,opth,4,False,mlp1,bce,msle
26,0.9849234923492349,0.12453703703703703,1.0,0.918091809180918,1.0,0.9572970436414828,4.0,Allium.scorodoprasum,0.918091809180918,opth,4,False,mlp1,bce,msle
27,0.8632345914954611,0.27471876578915266,0.6086956521739131,0.8727106227106227,0.9906444906444907,0.9279454722492697,23.0,Allium.sphaerocephalon,0.4814062748845358,opth,4,False,mlp1,bce,msle
28,0.7717895822588963,0.027899199986976046,0.5714285714285714,0.6651624548736462,0.995945945945946,0.7976190476190477,7.0,Allium.vineale,0.2365910263022175,opth,4,False,mlp1,bce,msle
29,0.880420054200542,0.4257089618354175,0.75,0.8446251129177959,0.9978655282817502,0.9148727984344422,8.0,Alopecurus.pratensis,0.5946251129177957,opth,4,False,mlp1,bce,msle
30,0.8482050715022851,0.2610849087517507,0.6666666666666666,0.8120300751879699,0.9807037457434733,0.8884318766066838,51.0,Alyssum.alyssoides,0.4786967418546366,opth,4,False,mlp1,bce,msle
31,0.8368370759675109,0.0709578709689072,0.6956521739130435,0.7875457875457875,0.9919261822376009,0.8779989790709546,23.0,Anacamptis.pyramidalis,0.48319796145883087,opth,4,False,mlp1,bce,msle
32,0.9210309617918313,0.28608143769327804,0.5454545454545454,0.9193840579710145,0.9950980392156863,0.955743879472693,11.0,Androsace.obtusifolia,0.46483860342556005,opth,4,False,mlp1,bce,msle
33,0.9162909528103397,0.05729193572703506,0.6666666666666666,0.8963029756537421,0.9979919678714859,0.9444180522565321,6.0,Angelica.sylvestris,0.5629696423204087,opth,4,False,mlp1,bce,msle
34,0.9136279616871115,0.2557720258329852,0.7575757575757576,0.8401109057301294,0.9912758996728462,0.9094547273636818,33.0,Antennaria.carpatica,0.597686663305887,opth,4,False,mlp1,bce,msle
35,0.8806109434783962,0.2462237104471984,0.7213114754098361,0.8330170777988615,0.9810055865921787,0.900974858902001,61.0,Antennaria.dioica,0.5543285532086974,opth,4,False,mlp1,bce,msle
36,0.9106498194945849,0.07891513628984505,0.14285714285714285,0.983754512635379,0.9945255474452555,0.9891107078039928,7.0,Anthemis.arvensis,0.12661165549252185,opth,4,False,mlp1,bce,msle
37,0.8568298579631308,0.06350843881476054,0.6666666666666666,0.7951042611060744,0.9954597048808173,0.8840725806451613,12.0,Anthericum.liliago,0.46177092777274087,opth,4,False,mlp1,bce,msle
38,0.6891557901642344,0.46186659572271827,0.6646884272997032,0.6439588688946015,0.8159609120521173,0.7198275862068966,337.0,Anthoxanthum.odoratum,0.30864729619430475,opth,4,False,mlp1,bce,msle
39,0.8475877192982455,0.21495237307509205,0.59375,0.8578024007386889,0.9861995753715499,0.9175308641975308,32.0,Anthriscus.sylvestris,0.45155240073868885,opth,4,False,mlp1,bce,msle
40,0.7116295038126559,0.3310077725562277,0.4915254237288136,0.7366737739872068,0.8847631241997439,0.803955788248982,177.0,Anthyllis.vulneraria,0.22819919771602049,opth,4,False,mlp1,bce,msle
41,0.9680468046804681,0.08040888738700684,1.0,0.7074707470747075,1.0,0.8286768581971534,4.0,Aphanes.arvensis,0.7074707470747075,opth,4,False,mlp1,bce,msle
42,0.9640610961365679,0.03600464576074332,1.0,0.74303683737646,1.0,0.8525773195876288,2.0,Aquilegia.vulgaris,0.74303683737646,opth,4,False,mlp1,bce,msle
43,0.8866787221217601,0.12275771363639133,0.5555555555555556,0.8806509945750453,0.9959100204498977,0.9347408829174664,9.0,Arabidopsis.thaliana,0.43620655013060095,opth,4,False,mlp1,bce,msle
44,0.8563504862434639,0.13953595047207012,0.5789473684210527,0.8570102135561746,0.9829605963791267,0.9156746031746031,38.0,Arabis.ciliata,0.4359575819772272,opth,4,False,mlp1,bce,msle
45,0.7772906535972738,0.12931994741087177,0.7551020408163265,0.7148217636022514,0.9844961240310077,0.8282608695652174,49.0,Arabis.hirsuta,0.46992380441857784,opth,4,False,mlp1,bce,msle
46,0.8329556650246305,0.31457018285659005,0.76,0.7113300492610838,0.967828418230563,0.8199886428165815,100.0,Arenaria.serpyllifolia,0.4713300492610837,opth,4,False,mlp1,bce,msle
47,0.9874100719424459,0.18466036887089518,1.0,0.8057553956834532,1.0,0.8924302788844621,3.0,Armeria.arenaria,0.8057553956834531,opth,4,False,mlp1,bce,msle
48,0.8912198912198912,0.2790981338002905,0.7307692307692307,0.8494031221303948,0.9924892703862661,0.9153884215734784,26.0,Arnica.montana,0.5801723528996257,opth,4,False,mlp1,bce,msle
49,0.8472179368507662,0.4697655348157498,0.8359788359788359,0.7332613390928726,0.956338028169014,0.8300733496332519,189.0,Arrhenatherum.elatius,0.5692401750717084,opth,4,False,mlp1,bce,msle
50,0.8884545581460281,0.24166488237524447,0.6153846153846154,0.9482758620689655,0.9952380952380953,0.9711895910780669,13.0,Artemisia.absinthium,0.5636604774535809,opth,4,False,mlp1,bce,msle
51,0.897766620498615,0.35375366551065524,0.84375,0.853185595567867,0.9946178686759957,0.9184890656063618,32.0,Artemisia.campestris,0.6969355955678669,opth,4,False,mlp1,bce,msle
52,0.7324482448244825,0.009742092677281709,0.0,0.9153915391539154,0.9960822722820764,0.9540337711069419,4.0,Artemisia.vulgaris,-0.08460846084608464,opth,4,False,mlp1,bce,msle
53,0.807398828178226,0.1619184088931528,0.6585365853658537,0.7513966480446927,0.9829476248477467,0.8517150395778365,41.0,Asperula.cynanchica,0.40993323341054655,opth,4,False,mlp1,bce,msle
54,0.9220308250226654,0.1521784096769829,0.8333333333333334,0.8304623753399819,0.9978213507625272,0.9064819396338446,12.0,Asphodelus.albus,0.6637957086733153,opth,4,False,mlp1,bce,msle
55,0.884941855530091,0.27651345437105285,0.7045454545454546,0.8664799253034547,0.9861849096705633,0.9224652087475149,44.0,Aster.alpinus,0.5710253798489093,opth,4,False,mlp1,bce,msle
56,0.9049427732198927,0.2658538170543602,0.8888888888888888,0.8085688240656336,0.9977502812148481,0.8932527693856999,18.0,Aster.bellidiastrum,0.6974577129545225,opth,4,False,mlp1,bce,msle
57,0.9493699369936994,0.17145135566188197,0.75,0.9792979297929792,0.9990817263544536,0.9890909090909091,4.0,Aster.linosyris,0.7292979297929794,opth,4,False,mlp1,bce,msle
58,0.8607262302914476,0.16763298227505255,0.391304347826087,0.8836996336996337,0.9856996935648621,0.9319169483341381,23.0,Astragalus.alpinus,0.2750039815257206,opth,4,False,mlp1,bce,msle
59,0.903015301530153,0.12005923447593796,1.0,0.6039603960396039,1.0,0.7530864197530864,4.0,Astragalus.depressus,0.603960396039604,opth,4,False,mlp1,bce,msle
60,0.842558551198257,0.11436082046442526,0.6296296296296297,0.8897058823529411,0.9897750511247444,0.9370764762826719,27.0,Astragalus.monspessulanus,0.5193355119825709,opth,4,False,mlp1,bce,msle
61,0.9622424242424241,0.19237937673510916,0.8,0.9445454545454546,0.9971209213051824,0.9701213818860878,15.0,Astragalus.onobrychis,0.7445454545454546,opth,4,False,mlp1,bce,msle
62,0.9286570743405276,0.038401815575728616,0.6666666666666666,0.8597122302158273,0.9989550679205852,0.9241179313678105,3.0,Astragalus.penduliflorus,0.5263788968824938,opth,4,False,mlp1,bce,msle
63,0.8873409298843884,0.19148879740070723,0.8636363636363636,0.7493138151875571,0.9963503649635036,0.8553524804177546,22.0,Astrantia.major,0.6129501788239207,opth,4,False,mlp1,bce,msle
64,0.9448648648648649,0.0977885829963193,0.8,0.8990990990990991,0.998998998998999,0.9464201043148411,5.0,Astrantia.minor,0.6990990990990991,opth,4,False,mlp1,bce,msle
65,0.8087511715089034,0.11502716027185164,0.6666666666666666,0.7863167760074976,0.9812865497076023,0.8730489073881373,48.0,Deschampsia.flexuosa,0.4529834426741641,opth,4,False,mlp1,bce,msle
66,0.8933017377567141,0.37097616337254674,0.6333333333333333,0.8663507109004739,0.9764957264957265,0.9181315921647414,60.0,Bartsia.alpina,0.4996840442338071,opth,4,False,mlp1,bce,msle
67,0.9322515408320493,0.4084224071986057,0.9830508474576272,0.7784090909090909,0.9987849331713244,0.8749334752527941,59.0,Bellis.perennis,0.761459938366718,opth,4,False,mlp1,bce,msle
68,0.7657259926131117,0.1162389437695807,0.5,0.8264081255771006,0.9824368825466521,0.8976930792377131,32.0,Biscutella.laevigata,0.3264081255771005,opth,4,False,mlp1,bce,msle
69,0.885802038252129,0.08097161273132986,0.6153846153846154,0.8774954627949183,0.9948559670781894,0.9324975891996142,13.0,Blackstonia.perfoliata,0.4928800781795337,opth,4,False,mlp1,bce,msle
70,0.9479448961156279,0.29610445551622105,0.75,0.9069557362240289,0.9980119284294234,0.9503076194983436,8.0,Blysmus.compressus,0.6569557362240288,opth,4,False,mlp1,bce,msle
71,0.9195298372513563,0.07988112909604561,0.7777777777777778,0.930379746835443,0.9980601357904947,0.9630322882545624,9.0,Bothriochloa.ischaemum,0.7081575246132208,opth,4,False,mlp1,bce,msle
72,0.8352413758168278,0.19137170712279963,0.5394736842105263,0.8479307025986526,0.9617903930131004,0.9012787723785166,76.0,Botrychium.lunaria,0.387404386809179,opth,4,False,mlp1,bce,msle
73,0.5467205750224617,0.002879658063243811,0.0,0.8751123090745733,0.9979508196721312,0.932503590234562,2.0,Brachypodium.sylvaticum,-0.12488769092542673,opth,4,False,mlp1,bce,msle
74,0.7514784213395966,0.35727774340745955,0.7109004739336493,0.6758849557522124,0.9092261904761905,0.7753807106598984,211.0,Briza.media,0.3867854296858617,opth,4,False,mlp1,bce,msle
75,0.900371737106431,0.8026029427208929,0.8578088578088578,0.8017492711370262,0.900163666121113,0.8481110254433307,429.0,Bromus.erectus,0.6595581289458841,opth,4,False,mlp1,bce,msle
76,0.8804571135079609,0.2651024890288939,0.8813559322033898,0.7339015151515151,0.9910485933503836,0.8433079434167573,59.0,Bromus.hordeaceus,0.6152574473549048,opth,4,False,mlp1,bce,msle
77,0.9462196219621962,0.07993951612903226,0.5,0.946894689468947,0.9981024667931688,0.971824480369515,4.0,Bromus.squarrosus,0.44689468946894695,opth,4,False,mlp1,bce,msle
78,0.7565582902866403,0.03403306733102583,0.6666666666666666,0.6818596171376481,0.9920424403183024,0.8082117774176121,18.0,Bromus.sterilis,0.34852628380431483,opth,4,False,mlp1,bce,msle
79,0.849502262443439,0.07673003198955196,0.5,0.9040723981900453,0.9950199203187251,0.9473684210526315,10.0,Bromus.tectorum,0.40407239819004515,opth,4,False,mlp1,bce,msle
80,0.8225419664268585,0.031022344658708293,0.6666666666666666,0.6465827338129496,0.9986111111111111,0.7849344978165939,3.0,Bunias.orientalis,0.31324940047961625,opth,4,False,mlp1,bce,msle
81,0.8927327377942581,0.3489347153326734,0.8382352941176471,0.7765042979942693,0.9866504854368932,0.8690539818278995,68.0,Bunium.bulbocastanum,0.6147395921119165,opth,4,False,mlp1,bce,msle
82,0.8439201451905627,0.04973981224160646,0.7692307692307693,0.7268602540834845,0.996268656716418,0.8405036726128017,13.0,Buphthalmum.salicifolium,0.4960910233142539,opth,4,False,mlp1,bce,msle
83,0.8633069828722002,0.11134164053471922,0.8181818181818182,0.8822463768115942,0.9979508196721312,0.9365384615384615,11.0,Bupleurum.falcatum,0.7004281949934126,opth,4,False,mlp1,bce,msle
84,0.859015639374425,0.14586958237843164,0.5357142857142857,0.84360625574977,0.986021505376344,0.9092711948438275,28.0,Bupleurum.ranunculoides,0.3793205414640557,opth,4,False,mlp1,bce,msle
85,0.9094836246734981,0.15872422084717272,0.7777777777777778,0.7703435804701627,0.9976580796252927,0.8693877551020408,9.0,Calamagrostis.varia,0.5481213582479405,opth,4,False,mlp1,bce,msle
86,0.7194244604316546,0.010976104432480272,0.6666666666666666,0.41636690647482016,0.9978448275862069,0.5875634517766497,3.0,Calluna.vulgaris,0.08303357314148685,opth,4,False,mlp1,bce,msle
87,0.9589994842702425,0.25930166864686,0.7142857142857143,0.970216606498195,0.9981429897864438,0.9839816933638444,7.0,Calystegia.sepium,0.6845023207839094,opth,4,False,mlp1,bce,msle
88,0.8650649743124812,0.2658823394407277,0.75,0.8712601994560291,0.9968879668049793,0.9298500241896468,12.0,Campanula.barbata,0.621260199456029,opth,4,False,mlp1,bce,msle
89,0.8528491436100132,0.04305796473834993,0.8181818181818182,0.7672101449275363,0.9976442873969376,0.8673835125448028,11.0,Campanula.cochleariifolia,0.5853919631093545,opth,4,False,mlp1,bce,msle
90,0.8622399845916795,0.22831802330562806,0.8813559322033898,0.740530303030303,0.991128010139417,0.8476964769647697,59.0,Campanula.glomerata,0.6218862352336929,opth,4,False,mlp1,bce,msle
91,0.8598553345388789,0.03606461408808319,0.2222222222222222,0.9547920433996383,0.993414863593603,0.9737206085753803,9.0,Campanula.rapunculoides,0.1770142656218605,opth,4,False,mlp1,bce,msle
92,0.9241441441441441,0.08632878615637236,0.8,0.7882882882882883,0.9988584474885844,0.8811681772406847,5.0,Campanula.rapunculus,0.5882882882882883,opth,4,False,mlp1,bce,msle
93,0.8736201561128817,0.41908036723499553,0.8214285714285714,0.7837051406401552,0.9817739975698664,0.8716289104638619,84.0,Campanula.rhomboidalis,0.6051337120687266,opth,4,False,mlp1,bce,msle
94,0.6972074168605961,0.22643535755161068,0.6753246753246753,0.6570327552986512,0.9646393210749646,0.7816618911174785,77.0,Campanula.rotundifolia,0.33235743062332657,opth,4,False,mlp1,bce,msle
95,0.8947177779832918,0.4616553693780023,0.696969696969697,0.8575788402848423,0.9546998867497168,0.9035369774919614,132.0,Campanula.scheuchzeri,0.5545485372545393,opth,4,False,mlp1,bce,msle
96,0.809009009009009,0.017725329495185956,0.2,0.8783783783783784,0.9959141981613892,0.9334609861177597,5.0,Campanula.thyrsoides,0.07837837837837847,opth,4,False,mlp1,bce,msle
97,0.7063808007279344,0.03472042631317597,0.8125,0.4940855323020928,0.9945054945054945,0.6601823708206687,16.0,Capsella.bursa.pastoris,0.30658553230209273,opth,4,False,mlp1,bce,msle
98,0.9818511796733211,0.4608729426985005,0.9230769230769231,0.9464609800362976,0.9990421455938697,0.9720410065237651,13.0,Cardamine.pratensis,0.8695379031132209,opth,4,False,mlp1,bce,msle
