,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,jaccard,postprocess,trait,indice,fold,eval_mode,prr,archi,species_loss,func_loss
27,richness,1.0,0.0,0.9999999999999996,0.0,0.9999999999999998,0.0,0.36711241599192607,prr,,richness,3,interpolation,False,mlp1,bce,msle
28,LNC_cwm,0.614965129613001,1.1473789947971802,0.8987570535385278,0.0,0.8809263466088564,0.0,0.36711241599192607,prr,LNC,cwm,3,interpolation,False,mlp1,bce,msle
29,SLA_cwm,0.9080264302166243,0.9082618439661166,0.9684310860062846,0.0,0.9689416955272672,0.0,0.36711241599192607,prr,SLA,cwm,3,interpolation,False,mlp1,bce,msle
30,PLH_cwm,0.9518412494307361,4.503494835385252,0.9817444962646799,0.0,0.9833990927934363,0.0,0.36711241599192607,prr,PLH,cwm,3,interpolation,False,mlp1,bce,msle
31,LNC_fdis,0.6307161479528687,0.5873231018608943,0.9005142926134007,0.0,0.9079109012753638,0.0,0.36711241599192607,prr,LNC,fdis,3,interpolation,False,mlp1,bce,msle
32,SLA_fdis,0.5931528062462663,0.5899191086859038,0.8986455909285356,0.0,0.8794722336414008,0.0,0.36711241599192607,prr,SLA,fdis,3,interpolation,False,mlp1,bce,msle
33,PLH_fdis,0.8000167051932586,5.540599623959178,0.9404487735659068,0.0,0.946724366988583,0.0,0.36711241599192607,prr,PLH,fdis,3,interpolation,False,mlp1,bce,msle
34,average,0.7855312098075364,1.896711072664932,,,,,0.36711241599192607,prr,,,3,interpolation,False,mlp1,bce,msle
35,weighted,0.944267371802097,,,,,,0.36711241599192607,prr,,,3,interpolation,False,mlp1,bce,msle
36,richness,1.0,0.0,0.9999999999999996,0.0,0.9999999999999998,0.0,0.3565640932265113,norm_prr,,richness,3,interpolation,False,mlp1,bce,msle
37,LNC_cwm,0.5309373133177401,1.3977764491860634,0.9032872725109422,0.0,0.8972837274924474,0.0,0.3565640932265113,norm_prr,LNC,cwm,3,interpolation,False,mlp1,bce,msle
38,SLA_cwm,0.8760387242908876,1.224148384379674,0.9631174846840886,0.0,0.9638555247691599,0.0,0.3565640932265113,norm_prr,SLA,cwm,3,interpolation,False,mlp1,bce,msle
39,PLH_cwm,0.9246705435484074,7.0443234941116035,0.9772917756369692,0.0,0.98497109246196,0.0,0.3565640932265113,norm_prr,PLH,cwm,3,interpolation,False,mlp1,bce,msle
40,LNC_fdis,0.5387769961123873,0.7335466302986334,0.8957480903829784,0.0,0.9049790841865716,0.0,0.3565640932265113,norm_prr,LNC,fdis,3,interpolation,False,mlp1,bce,msle
41,SLA_fdis,0.5683224670476449,0.6259225315761342,0.9056043065769873,0.0,0.8800343894703698,0.0,0.3565640932265113,norm_prr,SLA,fdis,3,interpolation,False,mlp1,bce,msle
42,PLH_fdis,0.7997138965563615,5.548989031791195,0.9422247124198933,0.0,0.9505338138526904,0.0,0.3565640932265113,norm_prr,PLH,fdis,3,interpolation,False,mlp1,bce,msle
43,average,0.7483514201247755,2.3678152173347575,,,,,0.3565640932265113,norm_prr,,,3,interpolation,False,mlp1,bce,msle
44,weighted,0.9304245295707374,,,,,,0.3565640932265113,norm_prr,,,3,interpolation,False,mlp1,bce,msle
