,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,prr,archi,species_loss,func_loss
0,0.9372085982440206,0.21781278810372387,0.8666666666666667,0.8873751135331517,0.9979570990806946,0.9394230769230769,15.0,Aceras.anthropophorum,0.7540417801998185,opth,2,False,mlp1,bce,msle
1,0.910485347985348,0.3237488226562258,0.7083333333333334,0.8974358974358975,0.9929078014184397,0.9427609427609428,24.0,Achillea.collina,0.6057692307692308,opth,2,False,mlp1,bce,msle
2,0.8081760415100016,0.5394492397113363,0.8319672131147541,0.6100917431192661,0.9284467713787086,0.7363321799307958,244.0,Achillea.millefolium,0.44205895623402025,opth,2,False,mlp1,bce,msle
3,0.9676407001882977,0.3727711260142372,0.8461538461538461,0.8975521305530372,0.9979838709677419,0.9451073985680191,13.0,Achillea.nana,0.7437059767068832,opth,2,False,mlp1,bce,msle
4,0.9662738577212262,0.7045006503046917,0.9423076923076923,0.8966165413533834,0.9968652037617555,0.9440870856011875,52.0,Achillea.roseo.alba,0.8389242336610758,opth,2,False,mlp1,bce,msle
5,0.9986535008976661,0.7,1.0,0.9129263913824057,1.0,0.9544814641013608,2.0,Achnatherum.calamagrostis,0.9129263913824057,opth,2,False,mlp1,bce,msle
6,0.8865784499054821,0.37533449253113566,0.8448275862068966,0.7939508506616257,0.9893992932862191,0.8809648662821186,58.0,Acinos.alpinus,0.6387784368685223,opth,2,False,mlp1,bce,msle
7,0.9011363636363636,0.15843213142392684,0.6875,0.8272727272727273,0.994535519125683,0.9032258064516129,16.0,Acinos.arvensis,0.5147727272727272,opth,2,False,mlp1,bce,msle
8,0.9069244604316546,0.4315567369496005,0.75,0.9190647482014388,0.9990224828934506,0.9573770491803278,4.0,Aconitum.lycoctonum,0.6690647482014387,opth,2,False,mlp1,bce,msle
9,0.9951395139513953,0.4912044817927171,1.0,0.963996399639964,1.0,0.9816681943171403,5.0,Cacalia.leucophylla,0.9639963996399641,opth,2,False,mlp1,bce,msle
10,0.8859976813087724,0.07411662636125473,0.42857142857142855,0.9837691614066727,0.9963470319634703,0.9900181488203267,7.0,Aegopodium.podagraria,0.4123405899781012,opth,2,False,mlp1,bce,msle
11,0.9144971587154751,0.3761011294323878,0.9142857142857143,0.7807585568917669,0.9964580873671782,0.8755186721991701,35.0,Agrimonia.eupatoria,0.6950442711774811,opth,2,False,mlp1,bce,msle
12,0.9385485391140435,0.4316476284656827,0.8909090909090909,0.825636192271442,0.9931972789115646,0.9016984045290788,55.0,Agrostis.alpina,0.7165452831805328,opth,2,False,mlp1,bce,msle
13,0.911414160283953,0.5111248116207222,0.8584905660377359,0.7980198019801981,0.9817295980511571,0.880393227744402,106.0,Agrostis.capillaris,0.6565103680179338,opth,2,False,mlp1,bce,msle
14,0.9470774918044221,0.47200419987889586,0.9074074074074074,0.8502824858757062,0.9944933920704846,0.916751269035533,54.0,Agrostis.rupestris,0.7576898932831138,opth,2,False,mlp1,bce,msle
15,0.909477648371574,0.10632336250088398,0.9230769230769231,0.8041704442429737,0.9988738738738738,0.8910095429432446,13.0,Agrostis.agrostiflora,0.7272473673198969,opth,2,False,mlp1,bce,msle
16,0.9157545677192831,0.3669145777839992,0.7906976744186046,0.8331780055917987,0.9900332225913622,0.9048582995951417,43.0,Agrostis.stolonifera,0.6238756800104033,opth,2,False,mlp1,bce,msle
17,0.9622641509433962,0.36279761904761904,0.6666666666666666,0.9245283018867925,0.9990291262135922,0.9603359776014933,3.0,Ajuga.chamaepitys,0.591194968553459,opth,2,False,mlp1,bce,msle
18,0.9003111226341716,0.08241602106903781,0.7142857142857143,0.8802177858439202,0.9958932238193019,0.9344894026974951,14.0,Ajuga.genevensis,0.5945035001296346,opth,2,False,mlp1,bce,msle
19,0.9124049980677573,0.04077719028155063,0.8571428571428571,0.8385933273219116,0.9989258861439313,0.9117647058823529,7.0,Ajuga.pyramidalis,0.6957361844647687,opth,2,False,mlp1,bce,msle
20,0.9378095853420141,0.4379260881060879,0.9298245614035088,0.8347497639282342,0.9954954954954955,0.9080636877247047,57.0,Ajuga.reptans,0.764574325331743,opth,2,False,mlp1,bce,msle
21,0.9352977286678944,0.5179005034286221,0.7333333333333333,0.9014732965009208,0.9918946301925026,0.9445248432223831,30.0,Alchemilla.alpina,0.6348066298342541,opth,2,False,mlp1,bce,msle
22,0.9127990352649762,0.357833945895924,0.896551724137931,0.7646502835538752,0.992638036809816,0.8638547784303257,58.0,Alchemilla.xanthochlora,0.6612020076918061,opth,2,False,mlp1,bce,msle
23,0.9336336336336336,0.1411798286840107,0.8333333333333334,0.8945945945945946,0.9989939637826962,0.9439163498098859,6.0,Allium.lusitanicum,0.727927927927928,opth,2,False,mlp1,bce,msle
24,0.8709239130434783,0.07297182622746844,0.75,0.7835144927536232,0.9965437788018433,0.8772819472616633,12.0,Allium.oleraceum,0.5335144927536231,opth,2,False,mlp1,bce,msle
25,0.9615501059642749,0.43864092922141923,1.0,0.8119891008174387,1.0,0.8962406015037594,15.0,Allium.schoenoprasum,0.8119891008174387,opth,2,False,mlp1,bce,msle
26,0.9747747747747748,0.4347040383551539,0.8333333333333334,0.9702702702702702,0.9990723562152134,0.9844606946983546,6.0,Allium.scorodoprasum,0.8036036036036036,opth,2,False,mlp1,bce,msle
27,0.9528858609605144,0.3005172484990107,0.7894736842105263,0.902461257976299,0.9959758551307847,0.9469153515064562,19.0,Allium.sphaerocephalon,0.6919349421868253,opth,2,False,mlp1,bce,msle
28,0.8067757310318175,0.0196189829385204,0.5714285714285714,0.8403967538322813,0.9967914438502674,0.9119373776908023,7.0,Allium.vineale,0.4118253252608528,opth,2,False,mlp1,bce,msle
29,0.9677215189873417,0.4660492177540232,0.9,0.879746835443038,0.9989733059548255,0.9355769230769231,10.0,Alopecurus.pratensis,0.7797468354430381,opth,2,False,mlp1,bce,msle
30,0.9408057083395274,0.4269980294152965,0.8709677419354839,0.8682027649769585,0.9957716701902748,0.9276218611521418,31.0,Alyssum.alyssoides,0.7391705069124423,opth,2,False,mlp1,bce,msle
31,0.909419991772933,0.07548718872179105,0.7272727272727273,0.8914027149321267,0.9969635627530364,0.9412326803631151,11.0,Anacamptis.pyramidalis,0.6186754422048542,opth,2,False,mlp1,bce,msle
32,0.9399779182977015,0.1818144190429163,0.7777777777777778,0.9159891598915989,0.9980314960629921,0.9552520018841263,9.0,Androsace.obtusifolia,0.6937669376693767,opth,2,False,mlp1,bce,msle
33,0.9858363309352518,0.14512774806892453,1.0,0.9154676258992805,1.0,0.955868544600939,4.0,Angelica.sylvestris,0.9154676258992804,opth,2,False,mlp1,bce,msle
