,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,-0.005452646640482506,98.19415803975542,0.5077512764787906,3.532667959230023e-74,0.500746748624123,7.008047887817647e-72,raw,,,richness,1,False,mlp1,bce,msle
1,LNC_cm,-0.03133027126714194,3.3168943170872054,0.4451801870752393,1.983808424234182e-55,0.43461971233611674,1.2438801640371454e-52,raw,,LNC,cm,1,False,mlp1,bce,msle
2,SLA_cm,0.6600000589762234,3.5066458057916154,0.827251675778085,3.3249498300933155e-281,0.828975888929895,2.101191030206062e-283,raw,,SLA,cm,1,False,mlp1,bce,msle
3,PLH_cm,0.7227647083038078,26.74856323461861,0.8665467815742747,0.0,0.8671438851325525,0.0,raw,,PLH,cm,1,False,mlp1,bce,msle
4,LNC_cstd,-0.31097623973529487,2.1879982103324105,0.33134121241431064,5.286214411578478e-30,0.33803179905375436,3.1229194175962765e-31,raw,,LNC,cstd,1,False,mlp1,bce,msle
5,SLA_cstd,-0.11285311496898665,1.5239957840526042,0.4059302430742938,1.6265813190451702e-45,0.39659746665368817,2.4035140974280983e-43,raw,,SLA,cstd,1,False,mlp1,bce,msle
6,PLH_cstd,0.3787542777005273,17.993685361071353,0.6838664034727471,1.0575262722540362e-154,0.716391028819027,2.3396188977008798e-176,raw,,PLH,cstd,1,False,mlp1,bce,msle
7,average,0.1858438246240932,21.92456296467275,,,,,raw,,,,1,False,mlp1,bce,msle
8,weighted,0.3596718246905878,,,,,,raw,,,,1,False,mlp1,bce,msle
9,richness,-195.05573632479732,19147.125448028673,0.3681280940504891,3.827699087971378e-37,0.3648773776393929,1.7888887322434076e-36,opth,0.12548003516402165,,richness,1,False,mlp1,bce,msle
10,LNC_cm,0.03322249175202929,3.1092841084316456,0.4210138090608783,3.595493249031319e-49,0.42286677983887827,1.2407427178213561e-49,opth,0.12548003516402165,LNC,cm,1,False,mlp1,bce,msle
11,SLA_cm,0.6477750586602962,3.632730374967025,0.8224136013125849,3.670090434553204e-275,0.8252973697322492,9.665591278763103e-279,opth,0.12548003516402165,SLA,cm,1,False,mlp1,bce,msle
12,PLH_cm,0.5972055696684093,38.862917575744966,0.8662896317379462,0.0,0.8660322777318645,0.0,opth,0.12548003516402165,PLH,cm,1,False,mlp1,bce,msle
13,LNC_cstd,-0.3005457588252449,2.1705899058396425,0.3350217416552155,1.1247439747218364e-30,0.33277938944185753,2.894767309282432e-30,opth,0.12548003516402165,LNC,cstd,1,False,mlp1,bce,msle
14,SLA_cstd,-0.5442060067894636,2.1147116473870264,0.3628409338191937,4.657738638513842e-36,0.36351684990503685,3.39288510425462e-36,opth,0.12548003516402165,SLA,cstd,1,False,mlp1,bce,msle
15,PLH_cstd,0.11247100782418096,25.706281525657115,0.6805035226057936,1.2661461986718894e-152,0.7223881418747735,1.0945326488621824e-180,opth,0.12548003516402165,PLH,cstd,1,False,mlp1,bce,msle
16,average,-27.78711628035816,2746.1031375952434,,,,,opth,0.12548003516402165,,,1,False,mlp1,bce,msle
17,weighted,-79.20261175290712,,,,,,opth,0.12548003516402165,,,1,False,mlp1,bce,msle
