,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,0.10543411369535194,90.4512136837919,0.5348615547095805,1.3584624754768638e-83,0.49382498211772763,1.1589515838228629e-69,raw,,,richness,3,False,mlp1,bce,msle
1,LNC_cm,-0.11398683058921444,3.319608659376913,0.4119761868094739,5.867567432909966e-47,0.41112446067772934,9.408387357986787e-47,raw,,LNC,cm,3,False,mlp1,bce,msle
2,SLA_cm,0.6149392137168559,3.8025708974034655,0.8060411071730607,5.289621694819188e-256,0.8069423659281645,5.211614708908477e-257,raw,,SLA,cm,3,False,mlp1,bce,msle
3,PLH_cm,0.6984969280202439,28.1946170003051,0.8479402963099227,2.38198451312385e-309,0.8414150032836492,4.8831715855264156e-300,raw,,PLH,cm,3,False,mlp1,bce,msle
4,LNC_cstd,-0.37180357670394515,2.181768651261796,0.2976180657885136,2.917325688281162e-24,0.2995128586433575,1.4514380395162345e-24,raw,,LNC,cstd,3,False,mlp1,bce,msle
5,SLA_cstd,-0.0954544135452351,1.5883837990432592,0.41333289827715974,2.758015390958178e-47,0.3998444477443282,4.304044606394595e-44,raw,,SLA,cstd,3,False,mlp1,bce,msle
6,PLH_cstd,0.35819365173452344,17.78144527166997,0.6571398181744145,6.360295210533218e-139,0.6830121434051385,3.5881281302515035e-154,raw,,PLH,cstd,3,False,mlp1,bce,msle
7,average,0.17083129804694006,21.045658280407487,,,,,raw,,,,3,False,mlp1,bce,msle
8,weighted,0.381598038295804,,,,,,raw,,,,3,False,mlp1,bce,msle
9,richness,-149.00472294358474,15167.255376344086,0.4010436388575552,2.2693076690935817e-44,0.36766216735396184,4.779603869950069e-37,opth,0.13907763838824758,,richness,3,False,mlp1,bce,msle
10,LNC_cm,-0.04137870334209848,3.1032411392840773,0.4215525342620662,2.6406682614080863e-49,0.40531576946238307,2.271220564822583e-45,opth,0.13907763838824758,LNC,cm,3,False,mlp1,bce,msle
11,SLA_cm,0.5858306045928907,4.090025641853325,0.7993050593528568,1.2067863550580471e-248,0.8000124029466564,2.10011209943495e-249,opth,0.13907763838824758,SLA,cm,3,False,mlp1,bce,msle
12,PLH_cm,0.6240923864285741,35.152448439585605,0.844438127004296,2.6793936833638973e-304,0.8342797476200653,2.5086668169915434e-290,opth,0.13907763838824758,PLH,cm,3,False,mlp1,bce,msle
13,LNC_cstd,-0.3349966429416007,2.123229502074927,0.29357868969898393,1.2699713020511937e-23,0.2910609230499359,3.13911165808974e-23,opth,0.13907763838824758,LNC,cstd,3,False,mlp1,bce,msle
14,SLA_cstd,-0.25147765205103534,1.8146139198520626,0.3875418518473099,2.63356331935981e-41,0.368235979364427,3.6356426452122403e-37,opth,0.13907763838824758,SLA,cstd,3,False,mlp1,bce,msle
15,PLH_cstd,0.16649241235671475,23.092587964041446,0.653292740685603,8.768827318052177e-137,0.6786332482020752,1.7629003692262804e-151,opth,0.13907763838824758,PLH,cstd,3,False,mlp1,bce,msle
16,average,-21.1794515055059,2176.6616461358253,,,,,opth,0.13907763838824758,,,3,False,mlp1,bce,msle
17,weighted,-62.95864714717853,,,,,,opth,0.13907763838824758,,,3,False,mlp1,bce,msle
