,loss,cwm_loss,fdis_loss,richness_loss,species_loss,cwm_r_square,fdis_r_square,richness_r_square,species_auc,species_aupr,species_recall,species_precision,val_loss,val_cwm_loss,val_fdis_loss,val_richness_loss,val_species_loss,val_cwm_r_square,val_fdis_r_square,val_richness_r_square,val_species_auc,val_species_aupr,val_species_recall,val_species_precision
47,0.71621173620224,0.0010982468957081437,0.0016378324944525957,0.0011071627959609032,0.0686958059668541,0.9870473742485046,0.9859376549720764,0.9920818209648132,0.9372531175613403,0.356180876493454,0.32922691106796265,0.6923946738243103,0.8183252215385437,0.0015555599238723516,0.0022904688958078623,0.009164072573184967,0.07223035395145416,0.9821178317070007,0.9788668155670166,0.9448909759521484,0.8983682990074158,0.3046765923500061,0.30437877774238586,0.6735918521881104
48,0.7127850651741028,0.001079052104614675,0.0015726267592981458,0.0011111637577414513,0.06841309368610382,0.987377405166626,0.9863119125366211,0.9920207858085632,0.9380770921707153,0.36061593890190125,0.32965248823165894,0.6927186250686646,0.8064961433410645,0.001482575316913426,0.0023326952941715717,0.007851317524909973,0.072029709815979,0.9830554723739624,0.9789656400680542,0.9520397186279297,0.8984153270721436,0.30606263875961304,0.31403782963752747,0.6656609177589417
49,0.7072626948356628,0.0010167135624215007,0.0015605523949488997,0.000788224337156862,0.06815776228904724,0.9880203604698181,0.9865871667861938,0.9941320419311523,0.939429759979248,0.364246129989624,0.33277711272239685,0.6925371885299683,0.8027114868164062,0.001510867616161704,0.00220639375038445,0.00761593971401453,0.07188452035188675,0.9826709628105164,0.9795099496841431,0.9524884223937988,0.9004009366035461,0.30731019377708435,0.31824034452438354,0.6665247082710266
50,0.703524649143219,0.0010006118100136518,0.0015256835613399744,0.0007052401197142899,0.06788258999586105,0.9882476925849915,0.9870250821113586,0.9948422312736511,0.9400508999824524,0.3700757324695587,0.336170494556427,0.6958850026130676,0.8026752471923828,0.001438054139725864,0.0022127318661659956,0.007835549302399158,0.07178279012441635,0.9839985370635986,0.979602038860321,0.9522378444671631,0.899861752986908,0.3090231120586395,0.31580018997192383,0.6675741672515869
51,0.7012813091278076,0.0009694456239230931,0.0014955189544707537,0.0007980407099239528,0.06764022260904312,0.9886060357093811,0.9874458312988281,0.9938270449638367,0.9412339329719543,0.3711518943309784,0.3370552361011505,0.6973123550415039,0.8025564551353455,0.0013847554801031947,0.002187618985772133,0.008140272460877895,0.07161615788936615,0.9838880896568298,0.9794197082519531,0.9504930377006531,0.9003204703330994,0.310059517621994,0.31929099559783936,0.6649491786956787
52,0.6984280347824097,0.0009445148753002286,0.001447484944947064,0.0007675119559280574,0.06743282824754715,0.9889990091323853,0.9877691864967346,0.9943058490753174,0.9414170980453491,0.3749489188194275,0.34072864055633545,0.6953103542327881,0.8019048571586609,0.0014353947481140494,0.0021662830840796232,0.008075326681137085,0.07156775891780853,0.9843447208404541,0.9791078567504883,0.9515751600265503,0.900966227054596,0.31209585070610046,0.3166813552379608,0.6687660813331604
53,0.6948840618133545,0.0009080797317437828,0.0014431965537369251,0.0007211438496597111,0.06714729219675064,0.9893739819526672,0.9879893064498901,0.9946791529655457,0.9426630735397339,0.37998849153518677,0.34212854504585266,0.6973543167114258,0.7979359030723572,0.0013619359815493226,0.0021545584313571453,0.007842784747481346,0.07141221314668655,0.9848079085350037,0.980121910572052,0.9524466395378113,0.9013737440109253,0.3132449686527252,0.3220362067222595,0.6719943284988403
54,0.6917741298675537,0.0008894431521184742,0.0014067742740735412,0.0006817927933298051,0.06690682470798492,0.9896528720855713,0.9881914258003235,0.9948500990867615,0.9434671998023987,0.382445752620697,0.3435060679912567,0.6995233297348022,0.7976267337799072,0.0013551798183470964,0.0022028740495443344,0.0078031462617218494,0.07138198614120483,0.985069751739502,0.9797356128692627,0.9513362646102905,0.9018604755401611,0.31481826305389404,0.32322239875793457,0.6633050441741943
55,0.6894909143447876,0.0008416822529397905,0.001359133399091661,0.0007389404345303774,0.06671321392059326,0.9899359345436096,0.9887770414352417,0.9945904016494751,0.9439301490783691,0.3858840763568878,0.3459027111530304,0.6984464526176453,0.7937260270118713,0.0013112467713654041,0.0021238236222416162,0.007602524012327194,0.07123120129108429,0.9852680563926697,0.9803087711334229,0.9537049531936646,0.9031172394752502,0.31637436151504517,0.3300006687641144,0.6639165282249451
56,0.6866755485534668,0.0008436898933723569,0.0013486058451235294,0.0006963690975680947,0.0664680004119873,0.9901431798934937,0.9887799620628357,0.9950843453407288,0.9448530077934265,0.3904133141040802,0.3480978012084961,0.7011188268661499,0.8017736673355103,0.0013030794216319919,0.002136681694537401,0.008782023563981056,0.07118337601423264,0.9856531620025635,0.9801873564720154,0.947502851486206,0.9018343687057495,0.3174211382865906,0.32505252957344055,0.668502151966095
57,0.684476375579834,0.0008232512045651674,0.0013574612094089389,0.0007110125734470785,0.06624948233366013,0.9903620481491089,0.9886719584465027,0.9949160218238831,0.9453393816947937,0.39408957958221436,0.3514128029346466,0.6998550295829773,0.7934235334396362,0.001281831064261496,0.002098236931487918,0.007924545556306839,0.07101279497146606,0.9857022762298584,0.9801973104476929,0.9499669075012207,0.9035717248916626,0.3186196982860565,0.332034170627594,0.6651504039764404
58,0.6816937923431396,0.0008015845669433475,0.0013114369940012693,0.0007073395536281168,0.06602545827627182,0.9904810190200806,0.9890989065170288,0.9948787093162537,0.9457467198371887,0.3966766595840454,0.3533390760421753,0.7011111378669739,0.7942616939544678,0.001282429089769721,0.0020822735968977213,0.008125996217131615,0.07096196711063385,0.9861423373222351,0.9800916910171509,0.9518857598304749,0.9025082588195801,0.3206654191017151,0.3302379250526428,0.6652556657791138
59,0.6793583631515503,0.0007787196082063019,0.0012921980815008283,0.0007548395660705864,0.06579151004552841,0.9907901287078857,0.989088773727417,0.9945061206817627,0.9465892314910889,0.4000745415687561,0.3559149205684662,0.7019171118736267,0.7959546446800232,0.0012995231663808227,0.002085616812109947,0.008454810827970505,0.07087651640176773,0.9853923320770264,0.979771077632904,0.9499363899230957,0.902704656124115,0.32087334990501404,0.33322036266326904,0.6666214466094971
