,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,0.06645708405517892,94.39225334416429,0.5051648884640172,2.5273951835955904e-73,0.4780465101523216,8.606242328352884e-65,raw,,,richness,3,False,mlp1,bce,msle
1,LNC_cm,-0.06590577640088746,3.176330229638997,0.41421668698825237,1.683481347920934e-47,0.4095827068493417,2.2039108770945215e-46,raw,,LNC,cm,3,False,mlp1,bce,msle
2,SLA_cm,0.6056629831542899,3.894175978033205,0.8029987197937485,1.208311868118299e-252,0.8031756533559277,7.735046712371711e-253,raw,,SLA,cm,3,False,mlp1,bce,msle
3,PLH_cm,0.696238780265567,28.405784371354265,0.8473268707839783,1.8656739056827524e-308,0.8407213567918819,4.504900094600575e-299,raw,,PLH,cm,3,False,mlp1,bce,msle
4,LNC_cstd,-0.4069415156308671,2.237653367501499,0.2956635959814957,5.961463358254044e-24,0.2958411118130517,5.588079299435054e-24,raw,,LNC,cstd,3,False,mlp1,bce,msle
5,SLA_cstd,-0.11358879949175638,1.6146782431450746,0.4127971354202117,3.717482186876289e-47,0.39933624637390697,5.640770812701856e-44,raw,,SLA,cstd,3,False,mlp1,bce,msle
6,PLH_cstd,0.3673183770842341,17.52864190681795,0.6553036886525685,6.737789232826886e-138,0.6801317188442628,2.14060574850832e-152,raw,,PLH,cstd,3,False,mlp1,bce,msle
7,average,0.16417730471939412,21.607073920093608,,,,,raw,,,,3,False,mlp1,bce,msle
8,weighted,0.3651014988059216,,,,,,raw,,,,3,False,mlp1,bce,msle
9,richness,-362.3683221575414,36740.844086021505,0.28453244059560584,3.1446011926376507e-22,0.28196775720079464,7.647690254638375e-22,opth,0.0996119699782668,,richness,3,False,mlp1,bce,msle
10,LNC_cm,0.022092343801744074,2.9141015265590537,0.4099639481869296,1.7863267281016436e-46,0.3855955755583024,7.090154239820849e-41,opth,0.0996119699782668,LNC,cm,3,False,mlp1,bce,msle
11,SLA_cm,0.5852403058204844,4.095854988836154,0.7969628784402056,3.7544377093426173e-246,0.7981136737828797,2.2584419097557835e-247,opth,0.0996119699782668,SLA,cm,3,False,mlp1,bce,msle
12,PLH_cm,0.6004249843100178,37.36567079166071,0.8467432491146579,1.3111473893467162e-307,0.8384913991940995,5.306760302266867e-296,opth,0.0996119699782668,PLH,cm,3,False,mlp1,bce,msle
13,LNC_cstd,-0.3674346020563446,2.1748200675970737,0.2824511376114919,6.472817866455804e-22,0.2763534200734664,5.1812567058635154e-21,opth,0.0996119699782668,LNC,cstd,3,False,mlp1,bce,msle
14,SLA_cstd,-0.3682824256789723,1.9839781652167734,0.3874828844392277,2.71404942480086e-41,0.3722879761664508,5.184575463891834e-38,opth,0.0996119699782668,SLA,cstd,3,False,mlp1,bce,msle
15,PLH_cstd,0.12408900870973638,24.26738750181323,0.6395782690627662,2.0963541837948583e-129,0.6680872455175502,3.4615537613857144e-145,opth,0.0996119699782668,PLH,cstd,3,False,mlp1,bce,msle
16,average,-51.68174179180496,5259.092271294741,,,,,opth,0.0996119699782668,,,3,False,mlp1,bce,msle
17,weighted,-153.53225240189886,,,,,,opth,0.0996119699782668,,,3,False,mlp1,bce,msle
