,loss,cwm_loss,fdis_loss,richness_loss,species_loss,cwm_r_square,fdis_r_square,richness_r_square,species_auc,species_aupr,species_recall,species_precision,val_loss,val_cwm_loss,val_fdis_loss,val_richness_loss,val_species_loss,val_cwm_r_square,val_fdis_r_square,val_richness_r_square,val_species_auc,val_species_aupr,val_species_recall,val_species_precision
0,18.52236557006836,0.09622234106063843,0.13738907873630524,2.0178301334381104,0.23539108037948608,-0.11769884824752808,-1.3631285429000854,-212.77780151367188,0.5079807639122009,0.03345484286546707,0.019897596910595894,0.027953950688242912,4.817984580993652,0.08069504052400589,0.09580355137586594,0.2400648593902588,0.1707249879837036,-1.015610694885254,-0.7855969071388245,-0.6626708507537842,0.4785396456718445,0.04978479817509651,0.01246046181768179,0.13078470528125763
1,2.6324617862701416,0.033999934792518616,0.04192909970879555,0.09619669616222382,0.13456116616725922,0.5415869951248169,0.4235879182815552,0.24482256174087524,0.583382785320282,0.05711597949266434,0.07491599768400192,0.26260966062545776,2.5502095222473145,0.012030571699142456,0.03648483008146286,0.10457931458950043,0.14372733235359192,0.660256564617157,0.26961803436279297,0.08229321241378784,0.5207664370536804,0.06394665688276291,0.1140931025147438,0.3985046446323395
2,1.7489891052246094,0.01286742091178894,0.028841251507401466,0.037698499858379364,0.11587979644536972,0.8285326957702637,0.5985988974571228,0.6000760793685913,0.6237698793411255,0.07425904273986816,0.15012913942337036,0.4554784893989563,2.104386329650879,0.010069633834064007,0.025784775614738464,0.07138503342866898,0.13219228386878967,0.7204045653343201,0.4581482410430908,0.3745865225791931,0.5459973216056824,0.07535109668970108,0.1625930517911911,0.46066805720329285
3,1.4717787504196167,0.010320018976926804,0.021266039460897446,0.020374422892928123,0.10819419473409653,0.8624224066734314,0.7074064612388611,0.7933918237686157,0.6424956321716309,0.08470101654529572,0.16095225512981415,0.496089905500412,1.7564581632614136,0.008827252313494682,0.016710221767425537,0.043555546551942825,0.12482637912034988,0.7488964200019836,0.6340060234069824,0.5984596014022827,0.5617289543151855,0.08534667640924454,0.1744784116744995,0.5051336884498596
4,1.314785122871399,0.008955971337854862,0.013853744603693485,0.014927421696484089,0.10293667763471603,0.8803297281265259,0.8150175213813782,0.8612831830978394,0.6615084409713745,0.09357030689716339,0.1591579169034958,0.5169457197189331,1.5870287418365479,0.007995788007974625,0.01291696447879076,0.03133530169725418,0.12004059553146362,0.777666449546814,0.7016624212265015,0.6887099146842957,0.5798307061195374,0.09242148697376251,0.19684335589408875,0.5053728222846985
5,1.2196006774902344,0.008117982186377048,0.009960337541997433,0.011955165304243565,0.09908907860517502,0.8935471177101135,0.8686168193817139,0.8921005129814148,0.6821781396865845,0.10325108468532562,0.16228942573070526,0.5307815670967102,1.694133996963501,0.00664606224745512,0.010189921595156193,0.05623660236597061,0.11624288558959961,0.8229548335075378,0.7669808864593506,0.5486849546432495,0.5983057022094727,0.10008390992879868,0.1700373888015747,0.5295522212982178
6,1.1582543849945068,0.007352927699685097,0.008011642843484879,0.010488372296094894,0.0960831567645073,0.9033495187759399,0.8979605436325073,0.9110944271087646,0.7011741399765015,0.11279471218585968,0.16546663641929626,0.5466696619987488,1.646731972694397,0.00631009042263031,0.008349486626684666,0.05661904439330101,0.11286143958568573,0.8306093811988831,0.8128551840782166,0.5641040205955505,0.6159139275550842,0.10873018205165863,0.16869547963142395,0.5447229743003845
7,1.1080269813537598,0.006923348642885685,0.0069661629386246204,0.008837580680847168,0.09336906671524048,0.9080264568328857,0.9149011373519897,0.92530757188797,0.7200635671615601,0.12248127162456512,0.1701524555683136,0.5598465800285339,1.5916668176651,0.005865069571882486,0.006656351033598185,0.055009111762046814,0.11011745035648346,0.8377746939659119,0.8620558977127075,0.5663352012634277,0.6283977031707764,0.11578799039125443,0.1670660376548767,0.5586538314819336
8,1.0713692903518677,0.006492700893431902,0.006345375441014767,0.00809176079928875,0.09106277674436569,0.9126210808753967,0.9240975975990295,0.9339261651039124,0.7396853566169739,0.13125784695148468,0.17073532938957214,0.5727485418319702,1.4693795442581177,0.005378847476094961,0.0068809217773377895,0.04099004715681076,0.10810661315917969,0.8503336310386658,0.8473963737487793,0.6578270196914673,0.6386759281158447,0.12186533957719803,0.19090066850185394,0.5456122756004333
9,1.0361213684082031,0.006170259322971106,0.005813587456941605,0.006529745180159807,0.08931677043437958,0.9162213206291199,0.931084156036377,0.9464938640594482,0.7546908855438232,0.1397392302751541,0.17794692516326904,0.5827968120574951,1.5860931873321533,0.005393223837018013,0.006663912907242775,0.06047013774514198,0.10609474778175354,0.844244122505188,0.8462624549865723,0.547783613204956,0.6503158807754517,0.12794971466064453,0.17083613574504852,0.572729229927063
10,1.0102572441101074,0.005846184212714434,0.005391888320446014,0.005905658472329378,0.08776503056287766,0.9198792576789856,0.9361927509307861,0.9525707960128784,0.7685049176216125,0.14715103805065155,0.1807812750339508,0.5914818644523621,1.4712858200073242,0.0052951001562178135,0.0062130107544362545,0.0465724878013134,0.10489249974489212,0.8487204313278198,0.8605260848999023,0.6140029430389404,0.6592299938201904,0.13254880905151367,0.1899421662092209,0.5680298209190369
11,0.990149736404419,0.005610988009721041,0.004969639703631401,0.005634453147649765,0.0864604189991951,0.9225375056266785,0.9413110613822937,0.9550908803939819,0.7818586826324463,0.15345695614814758,0.1852385252714157,0.5969797372817993,1.3860996961593628,0.005040481686592102,0.0057501099072396755,0.038134265691041946,0.1029239147901535,0.8525152802467346,0.8637493252754211,0.6873093843460083,0.6691866517066956,0.1378699392080307,0.19566120207309723,0.5732471942901611
12,0.9690043330192566,0.005324168596416712,0.00475332560017705,0.004792602267116308,0.08535344898700714,0.9263962507247925,0.9436182975769043,0.9614901542663574,0.7929016947746277,0.16002997756004333,0.19018720090389252,0.6019315719604492,1.4793102741241455,0.004906852729618549,0.006389645393937826,0.052547112107276917,0.10166868567466736,0.8524183630943298,0.8506508469581604,0.5832710266113281,0.6772178411483765,0.142622172832489,0.18058085441589355,0.5825603008270264
