,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,prr,archi,species_loss,func_loss
254,0.9121702637889687,0.06683199201447376,1.0,0.8111510791366906,1.0,0.8957298907646475,3.0,Geum.urbanum,0.8111510791366907,opth,4,False,mlp1,bce,msle
255,0.7900510970844605,0.021909598111469426,0.5,0.8412984670874661,0.9967948717948718,0.9124694376528117,6.0,Glechoma.hederacea,0.34129846708746614,opth,4,False,mlp1,bce,msle
256,0.8557607253427687,0.25670150777256845,0.5882352941176471,0.8853383458646616,0.9781931464174455,0.9294523926985693,51.0,Globularia.bisnagarica,0.4735736399823087,opth,4,False,mlp1,bce,msle
257,0.8468774875171865,0.33598620094468656,0.6730769230769231,0.8137347130761995,0.9807256235827665,0.8894601542416453,52.0,Globularia.cordifolia,0.4868116361531225,opth,4,False,mlp1,bce,msle
258,0.9592326139088729,0.19621448126121022,1.0,0.8660071942446043,1.0,0.9281927710843374,3.0,Globularia.nudicaulis,0.8660071942446042,opth,4,False,mlp1,bce,msle
259,0.7493337009466041,0.13053264287189875,0.5806451612903226,0.6999050332383666,0.9659239842726082,0.8116740088105727,62.0,Gymnadenia.conopsea,0.28055019452868923,opth,4,False,mlp1,bce,msle
260,0.8970135746606335,0.16621935489694253,0.8,0.8271493212669683,0.9978165938864629,0.9045027214250371,10.0,Gypsophila.repens,0.6271493212669683,opth,4,False,mlp1,bce,msle
261,0.7938571360359069,0.40742621446031513,0.7206703910614525,0.7350427350427351,0.9322493224932249,0.8219832735961768,179.0,Helianthemum.nummularium,0.45571312610418757,opth,4,False,mlp1,bce,msle
262,0.5681818181818181,0.005159238161894975,0.5,0.504950495049505,0.9964476021314387,0.6702508960573477,4.0,Helleborus.foetidus,0.004950495049504955,opth,4,False,mlp1,bce,msle
263,0.7899857617465591,0.21218594593541645,0.8604651162790697,0.6122448979591837,0.9813084112149533,0.7540394973070018,86.0,Heracleum.sphondylium,0.47271001423825343,opth,4,False,mlp1,bce,msle
264,0.7946106240330066,0.0247256313339552,0.7142857142857143,0.7716606498194946,0.9976662777129521,0.8702290076335878,7.0,Hieracium.bifidum,0.48594636410520886,opth,4,False,mlp1,bce,msle
265,0.8174030658250677,0.017192737231596495,1.0,0.6609558160504959,1.0,0.7958740499457112,6.0,Hieracium.murorum,0.660955816050496,opth,4,False,mlp1,bce,msle
266,0.8909186489683271,0.20082299101613096,0.5714285714285714,0.9024839006439742,0.9879154078549849,0.9432692307692307,28.0,Hieracium.piliferum,0.4739124720725456,opth,4,False,mlp1,bce,msle
267,0.934954954954955,0.04073357674084109,1.0,0.827027027027027,1.0,0.9053254437869822,5.0,Hieracium.prenanthoides,0.827027027027027,opth,4,False,mlp1,bce,msle
268,0.8778184034125533,0.14491436037987457,0.5714285714285714,0.8912248628884827,0.9908536585365854,0.9384023099133783,21.0,Hieracium.villosum,0.4626534343170541,opth,4,False,mlp1,bce,msle
269,0.8474143610013175,0.12938946830425133,0.6363636363636364,0.8478260869565217,0.9957446808510638,0.9158512720156555,11.0,Himantoglossum.hircinum,0.4841897233201582,opth,4,False,mlp1,bce,msle
270,0.7403350083752094,0.22268094073766861,0.625,0.7035175879396985,0.9395973154362416,0.8045977011494253,120.0,Hippocrepis.comosa,0.32851758793969843,opth,4,False,mlp1,bce,msle
271,0.9354245911374324,0.6524777330946256,0.873015873015873,0.8473205257836198,0.9812646370023419,0.909386869234943,126.0,Holcus.lanatus,0.7203363987994928,opth,4,False,mlp1,bce,msle
272,0.8934662561696721,0.21744702296121585,0.6052631578947368,0.9025069637883009,0.9848024316109423,0.9418604651162791,38.0,Homogyne.alpina,0.5077701216830377,opth,4,False,mlp1,bce,msle
273,0.927420814479638,0.1496359131162031,0.7,0.9085972850678733,0.997020854021847,0.9507575757575758,10.0,Hornungia.petraea,0.6085972850678734,opth,4,False,mlp1,bce,msle
274,0.9154763905226013,0.3128491018772741,0.8181818181818182,0.8456561922365989,0.993485342019544,0.9136295556665003,33.0,Hypericum.maculatum,0.6638380104184172,opth,4,False,mlp1,bce,msle
275,0.834448717948718,0.2486525918547033,0.9333333333333333,0.5884615384615385,0.9918962722852512,0.7386843693421846,75.0,Hypericum.perforatum,0.5217948717948717,opth,4,False,mlp1,bce,msle
276,0.9119266055045872,0.14114865151825925,0.96,0.8036697247706422,0.9988597491448119,0.8906964921199797,25.0,Hypericum.richeri,0.7636697247706423,opth,4,False,mlp1,bce,msle
277,0.8849500566368037,0.2903973641976803,0.8333333333333334,0.7414272474513438,0.9925558312655087,0.8488063660477454,36.0,Hypochaeris.maculata,0.5747605807846772,opth,4,False,mlp1,bce,msle
278,0.9355663641377927,0.3804605733109093,0.8918918918918919,0.8228200371057514,0.9955106621773289,0.9009649568308786,37.0,Hypochaeris.radicata,0.7147119289976431,opth,4,False,mlp1,bce,msle
279,0.9853735373537355,0.1644800406814137,1.0,0.8451845184518452,1.0,0.9160975609756098,4.0,Hyssopus.officinalis,0.8451845184518452,opth,4,False,mlp1,bce,msle
280,0.9428074947113932,0.18857874093262322,1.0,0.6192203082502267,1.0,0.7648376259798432,12.0,Inula.salicina,0.6192203082502266,opth,4,False,mlp1,bce,msle
281,0.9577717879604671,0.5104166666666666,0.5,0.958670260557053,0.9990636704119851,0.9784502521779,2.0,Isatis.tinctoria,0.45867026055705296,opth,4,False,mlp1,bce,msle
282,0.5003867973182052,0.007585196205303951,0.14285714285714285,0.8095667870036101,0.9933554817275747,0.8920934858279463,7.0,Juncus.alpinoarticulatus,-0.04757607013924714,opth,4,False,mlp1,bce,msle
283,0.9191463781184249,0.11496858998909484,0.5,0.9008115419296664,0.9970059880239521,0.946470866887731,6.0,Juncus.articulatus,0.4008115419296665,opth,4,False,mlp1,bce,msle
284,0.8488969477183439,0.23054503294733555,0.3333333333333333,0.9728014505893019,0.9925994449583718,0.9826007326007326,12.0,Juncus.effusus,0.30613478392263516,opth,4,False,mlp1,bce,msle
285,0.8591372330029317,0.17648212345510517,0.46153846153846156,0.9101633393829401,0.9930693069306931,0.9498106060606061,13.0,Juncus.inflexus,0.3717018009214017,opth,4,False,mlp1,bce,msle
286,0.962648401826484,0.5518572290404843,0.75,0.9077625570776255,0.994994994994995,0.9493791786055397,20.0,Juncus.jacquinii,0.6577625570776255,opth,4,False,mlp1,bce,msle
