,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,-0.03771956025249246,101.34539785722417,0.49167874561941743,5.516522407179295e-69,0.4842376524239889,1.1322568013770578e-66,raw,,,richness,1,False,mlp1,bce,msle
1,LNC_cm,-0.02155481434855333,3.2854551570009227,0.436832758656423,3.286535112683467e-53,0.4262613073015692,1.736454797129217e-50,raw,,LNC,cm,1,False,mlp1,bce,msle
2,SLA_cm,0.6564379482822998,3.543384225471926,0.8263252287092853,4.936761394168543e-280,0.8286228288578684,5.954075345810438e-283,raw,,SLA,cm,1,False,mlp1,bce,msle
3,PLH_cm,0.7266871386841819,26.370114385552874,0.8678454608317344,0.0,0.8678994754730329,0.0,raw,,PLH,cm,1,False,mlp1,bce,msle
4,LNC_cstd,-0.3294386016906914,2.2188115948107385,0.33450000118888856,1.4024427392074505e-30,0.34119361370499535,8.004631597910406e-32,raw,,LNC,cstd,1,False,mlp1,bce,msle
5,SLA_cstd,-0.13350168967502762,1.5522729577203787,0.4044187092820972,3.6929509079426454e-45,0.3944629485474258,7.368456951258971e-43,raw,,SLA,cstd,1,False,mlp1,bce,msle
6,PLH_cstd,0.39431386837307625,17.543019273790122,0.684844270100629,2.598355449894092e-155,0.7170100537900325,8.461147277235777e-177,raw,,PLH,cstd,1,False,mlp1,bce,msle
7,average,0.17931775562468474,22.265493635938736,,,,,raw,,,,1,False,mlp1,bce,msle
8,weighted,0.34971461300109935,,,,,,raw,,,,1,False,mlp1,bce,msle
9,richness,-258.3335145775919,25326.937275985663,0.321512861837773,2.9739785997296963e-28,0.32807333436050384,2.0522546976418762e-29,opth,0.11155380547549687,,richness,1,False,mlp1,bce,msle
10,LNC_cm,0.058404386846335754,3.028295809087763,0.42518618771542693,3.2449390379346413e-50,0.42722380047929026,9.902198565400642e-51,opth,0.11155380547549687,LNC,cm,1,False,mlp1,bce,msle
11,SLA_cm,0.6430962107125837,3.6809864496074463,0.8183130508565665,3.4998465523506106e-270,0.8214476301270027,5.61278274854034e-274,opth,0.11155380547549687,SLA,cm,1,False,mlp1,bce,msle
12,PLH_cm,0.6110159852992416,37.530443728214415,0.865594080398747,0.0,0.8665888433423018,0.0,opth,0.11155380547549687,PLH,cm,1,False,mlp1,bce,msle
13,LNC_cstd,-0.3501072686763058,2.253307266817435,0.3161545856805842,2.515244772689163e-27,0.31888238676206215,8.528898475250056e-28,opth,0.11155380547549687,LNC,cstd,1,False,mlp1,bce,msle
14,SLA_cstd,-0.5712221621362836,2.15170889913216,0.34551325966420154,1.21476203523375e-32,0.3494073584862403,2.1637161340712556e-33,opth,0.11155380547549687,SLA,cstd,1,False,mlp1,bce,msle
15,PLH_cstd,0.20495288341939066,23.02764775591058,0.6767357554161534,2.5000040865109367e-150,0.7183620967056091,9.0889929867989e-178,opth,0.11155380547549687,PLH,cstd,1,False,mlp1,bce,msle
16,average,-36.81962493458957,3628.3728094134894,,,,,opth,0.11155380547549687,,,1,False,mlp1,bce,msle
17,weighted,-104.97015521530173,,,,,,opth,0.11155380547549687,,,1,False,mlp1,bce,msle
