"","LNC","SLA","PLH"
"CBNA_388559",8.04894095087327,5.55896744901085,9.01086444172743
"CBNA_388647",7.55927171025325,5.39410847837146,11.0563252419466
"CBNA_389529",8.41347144999381,5.39297219944773,7.25204524472827
"CBNA_389533",7.46796594942261,6.1052023632877,11.9865790198257
"CBNA_389569",8.2890065520081,5.18443103062483,10.4272618401951
"CBNA_389573",8.88350299758458,4.93109591657454,6.31901493580963
"CBNA_389574",8.2382235731754,4.81917191706286,6.51014303593292
"CBNA_389577",8.74367399164911,4.9361882895165,7.12132545450558
"CBNA_389587",8.66091396115541,5.2815075908628,7.47530634916323
"CBNA_389589",8.67052709140807,5.32922509849416,7.67088920147725
"CBNA_389594",8.68820822379647,5.64246762638253,12.6335774276326
"CBNA_389598",8.57885216741435,4.91873046584988,6.9338783257167
"CBNA_389599",7.6995778695549,4.81131068520731,6.10100243962377
"CBNA_389609",8.7343061551705,4.90909077371918,7.9366467529227
"CBNA_389611",8.45403576417927,4.95623011596458,6.44107866994438
"CBNA_389612",8.70755023744158,5.02488137422905,7.86072017118476
"CBNA_389613",8.65464445572772,5.88447885780397,7.810586335228
"CBNA_389620",8.96643078929839,6.45009141567,13.9019660660341
"CBNA_389621",8.54693478976101,5.68244500513226,9.09842748433916
"CBNA_389624",8.33377761893476,4.70419300242934,5.58604705176156
"CBNA_389626",8.46865971854392,5.1410174871869,10.5132297421671
"CBNA_389634",7.98789299924955,5.06304338073783,6.68817557019892
"CBNA_389635",8.67584740599716,4.97330279365619,6.3858623329298
"CBNA_389637",8.37960566808561,4.85644321231059,5.30075640081448
"CBNA_389638",8.40294306445897,4.95236887866683,5.59378707178621
"CBNA_389641",8.47270723410751,5.47734343016455,8.1810961442289
"CBNA_389642",8.47748116701949,5.35821894149324,8.48233617627299
"CBNA_389647",8.20718352259608,4.86981320361542,7.72664714800444
"CBNA_389655",8.50509547880656,5.38224983534486,8.60430561211505
"CBNA_389666",8.36689220515852,4.98984334899619,7.20157343468203
"CBNA_389673",7.87255966090423,4.94556448828783,6.47572845642156
"CBNA_389674",8.74841298593087,5.79050478603969,8.51121013572022
"CBNA_389692",7.99500021043864,5.96108884359528,9.82265152034557
"CBNA_389693",7.92127659925271,5.69452628746765,9.96140813176376
"CBNA_389700",8.82774936691893,5.40735343035825,7.17643949622243
"CBNA_389705",8.08638589222486,5.59772604780931,7.31913604344118
"CBNA_389707",8.62279304476082,5.18206559200244,6.78166601560201
"CBNA_389723",8.45923387604525,5.22296675103888,8.28895011387672
"CBNA_389729",8.61671990014543,5.04872274241135,9.14580255742692
"CBNA_389737",8.33259592656921,4.9198641730238,7.54250291450538
"CBNA_389739",8.73685770700604,4.65572050992168,6.85750888482895
"CBNA_389742",7.33921946127703,4.79423978323489,8.1173930422742
"CBNA_389745",8.35972702421871,5.23572831654049,6.77529402883371
"CBNA_389748",8.42464454042321,5.21314175810301,6.61426868227078
"CBNA_389751",8.78902822545676,5.55306621522154,7.55681020402598
"CBNA_389757",8.3832736127434,5.41597909408235,7.65334247611708
"CBNA_389762",8.29443987374338,4.89426429988479,7.2893754905527
"CBNA_389763",8.19540484405452,4.89164335283077,6.89066652226567
"CBNA_389768",8.7179839876254,5.52753868134405,8.30637874807401
"CBNA_389769",8.69202648315756,5.35565823425688,12.3850689545656
"CBNA_389770",8.94802164249573,5.52488283699893,10.9163807753627
"CBNA_389775",8.41714649283633,5.27834346878731,7.57019661193966
"CBNA_389784",7.91622294129775,4.78415876753238,7.03384454224918
"CBNA_389785",8.41181788511719,5.10928797035053,7.95217246398021
"CBNA_389789",8.16878215656102,4.66957703946033,4.61612269070669
"CBNA_389793",7.9407779343808,4.59571056892114,5.62046011680963
"CBNA_389795",8.26099613806787,4.67862642060098,4.26267885516504
"CBNA_389796",8.20507213046907,4.68974951830336,4.7667626385132
"CBNA_389798",8.70659200271838,4.75912762691716,5.27539577095367
"CBNA_389800",8.45108648018102,4.72226169754262,5.20141727297839
"CBNA_389801",8.54321617679631,4.86494569948213,5.45693720337819
"CBNA_389805",6.97364711512909,4.39139042459809,3.98364396504818
"CBNA_389809",8.07901922385764,4.18516428931326,4.79961107335412
"CBNA_389810",8.80553590017828,4.59202288924289,5.22002335348041
"CBNA_389812",8.44319526459408,4.5873511474989,6.90513303410595
"CBNA_389813",7.28050005488674,4.40738988968727,3.92322659051308
"CBNA_389815",7.74614394017003,4.73801404942739,5.65509118496747
"CBNA_389819",8.03159454948599,4.61320644793797,6.21577957967351
"CBNA_389820",8.00293916218567,4.57449522264739,5.8971560698494
"CBNA_389821",8.994090512133,4.65336250902221,6.74962850208956
"CBNA_389825",8.40689182894245,4.73448920328985,6.59335090687022
"CBNA_389828",8.01879329209885,5.08611064326308,6.31383268932333
"CBNA_389829",8.42474305215605,4.62724052939881,6.49845688504047
"CBNA_389834",8.454393218537,5.04877289259988,7.25596504596867
"CBNA_389836",8.54252051703622,4.67762573705661,5.32996955112295
"CBNA_389840",8.25187279155557,4.37349871859268,4.40262844080431
"CBNA_389845",7.88485957488196,4.59935037082591,4.01457886736
"CBNA_389846",8.47168208443593,4.35389793448826,4.9069264562685
"CBNA_389847",8.13223463688977,4.70563274414696,5.87444091236201
"CBNA_389848",7.47625411708794,4.30654023882283,4.85707760460301
"CBNA_389849",7.89678735848075,4.44919588307569,4.3861433215181
"CBNA_389850",8.55943314555109,4.6039441148495,4.87328871092226
"CBNA_389851",8.39146476043657,4.55783755187696,5.09528400604483
"CBNA_389852",8.29832498254623,4.84835634022046,6.27125190736081
"CBNA_389853",9.08128148571086,5.39596894633762,8.39876897551207
"CBNA_389854",8.76215300114526,4.87203953794509,5.90616274632485
"CBNA_389855",9.12373225729677,5.08129902179738,7.26998543054666
"CBNA_389856",8.84830492782093,5.22341048165579,6.53731526472666
"CBNA_389857",8.53859930967807,4.72772447029289,6.84337570203838
"CBNA_389859",7.89773494337606,4.64459083184461,5.48869190095785
"CBNA_389879",8.58706669795226,5.64983830743716,9.25631492290184
"CBNA_389888",8.42135762802909,5.96059082162457,12.1124981593481
"CBNA_389892",8.73809203592565,6.41676644499815,10.9221780937693
