"","LNC","SLA","PLH"
"CBNA_573632",22.39643731,15.7564132,12.08482552
"CBNA_573638",22.30348432,15.62165601,11.32487037
"CBNA_573641",23.11447703,15.84793463,12.43856824
"CBNA_573675",22.42881457,16.51045974,11.76981467
"CBNA_573693",22.79788572,17.6518104,13.79240728
"CBNA_573733",23.82832687,18.95680667,24.10015744
"CBNA_573740",24.1522677,19.63395638,24.12430448
"CBNA_573746",23.64242493,17.56938732,15.49645106
"CBNA_573748",23.47266138,16.36114594,13.38446428
"CBNA_573753",21.52941951,15.35366155,11.15301816
"CBNA_573755",23.39630712,16.78056955,15.28277839
"CBNA_573758",22.9711249,17.21403885,12.75352066
"CBNA_573760",23.01640356,16.91168467,14.121542
"CBNA_573768",22.54329473,15.68907673,11.63411586
"CBNA_573843",24.11332384,16.08389681,14.56955715
"CBNA_573845",23.10742052,16.07869014,12.58571566
"CBNA_573897",22.87801927,15.81160162,12.05202821
"CBNA_573914",23.17419426,16.10238261,12.35886401
"CBNA_573917",23.19457931,16.10753194,13.01480889
"CBNA_573944",23.48520592,17.65047118,15.5150277
"CBNA_573969",24.02386542,18.28530619,18.55265561
"CBNA_574021",24.39133876,19.31648721,23.70352816
"CBNA_574026",25.53239162,20.68135315,29.0959569
"CBNA_574029",25.30517779,19.30225551,27.05245098
"CBNA_574032",25.11560279,19.2996039,25.66997503
"CBNA_574033",24.72699421,18.95426257,23.96268056
"CBNA_574054",23.26411892,17.82887304,17.19344331
"CBNA_574064",21.25218551,14.91755454,9.202027069
"CBNA_574067",21.0627569,15.41292105,9.424101377
"CBNA_574070",20.96941049,15.1195309,9.118542386
"CBNA_574073",22.76746338,16.61519808,9.524170754
"CBNA_574075",22.39095327,16.06576789,9.345369702
"CBNA_574109",22.67736698,15.74590483,11.7252748
"CBNA_574126",23.02941021,16.94439212,16.25001829
"CBNA_574130",22.42555225,15.90158983,13.48700934
"CBNA_574150",24.13093268,18.81134667,18.59944159
"CBNA_574160",22.84042209,15.64082543,12.15259283
"CBNA_574167",23.2073003,15.69423952,14.69060933
"CBNA_574179",22.58218731,16.41128377,11.05228204
"CBNA_574183",23.22019516,16.64569393,11.26621708
"CBNA_574211",23.96540543,16.75125118,13.72784814
"CBNA_574226",22.7817641,15.91916822,11.80465968
"CBNA_574229",22.55941568,16.04246279,12.0200995
"CBNA_574245",22.93659611,17.03120958,11.87847469
"CBNA_574254",22.16996122,16.03514609,12.80230687
"CBNA_574269",22.70901683,16.92436277,14.55640715
"CBNA_574276",22.13412988,15.37786123,11.53394992
"CBNA_574369",23.39659103,15.73939176,13.95819997
"CBNA_574373",23.21669894,16.25146706,11.65344132
"CBNA_574374",22.74827837,15.72081227,11.29152154
"CBNA_574375",23.19711973,16.15828782,11.26585859
"CBNA_574412",23.66712389,18.91520194,23.99506647
"CBNA_574414",23.90056784,19.28359772,24.88584431
"CBNA_574435",23.34784308,17.44649078,15.88925969
"CBNA_574452",23.43413661,17.58079182,15.8762189
"CBNA_574491",22.83261772,15.80579681,11.65000792
"CBNA_574529",23.88485284,16.95872143,15.77953356
"CBNA_574588",22.73473202,16.47249245,9.21834381
"CBNA_574592",22.41701087,17.39862606,9.674240573
"CBNA_574597",23.09015301,15.75775123,10.91329641
"CBNA_574599",22.72042131,16.07899124,10.45112729
"CBNA_574603",23.57754972,18.45957704,18.18948016
"CBNA_574604",23.19504466,16.62296864,14.08920857
"CBNA_574617",22.87661388,17.89859207,14.10395636
"CBNA_574635",22.25936552,15.70793864,12.19411713
"CBNA_574638",22.72156332,15.94336156,12.40020551
"CBNA_574641",22.44359394,15.8459998,11.11294272
"CBNA_574642",22.15239098,15.15378747,9.681568635
"CBNA_574644",23.14317146,15.91643433,9.504874893
"CBNA_574645",23.39333403,16.0664967,9.546129253
"CBNA_574654",21.30428516,15.36406073,11.45955811
"CBNA_574661",20.7392819,15.11721687,10.95016068
"CBNA_574676",24.23299532,19.67323042,24.64754589
"CBNA_574679",23.39628181,18.52531967,23.23623407
"CBNA_574689",22.51596974,15.7502765,12.14579507
"CBNA_574693",22.38704938,14.98547089,10.58428566
"CBNA_574695",22.58086583,15.59412693,10.30686458
"CBNA_574698",22.15835039,15.39798522,11.09142578
"CBNA_574706",22.24528288,16.49165384,10.66484327
"CBNA_574710",22.11592942,15.49438588,10.90953448
"CBNA_574716",21.0851006,16.1428671,10.89914395
"CBNA_574717",21.00564018,16.10752238,10.54466454
"CBNA_574718",21.76545375,14.94617523,10.32135855
"CBNA_574734",21.93251288,16.28848867,9.701685485
"CBNA_574745",25.04846495,19.46353683,23.56091647
"CBNA_574783",23.17255659,17.22909748,15.55593748
"CBNA_574787",22.90925439,15.9783655,9.21101888
"CBNA_574791",22.43020567,15.7622991,9.396438883
"CBNA_574813",25.08022726,20.38201984,27.1210622
"CBNA_574821",24.398483,19.38759039,22.28170568
"CBNA_574828",21.59518827,16.18729851,14.71456114
"CBNA_574834",21.39497951,15.94720736,14.91839134
"CBNA_574836",22.21476591,16.90010233,14.50590434
"CBNA_574846",22.91769861,16.2656404,9.763849887
"CBNA_574850",23.18873655,16.51136842,10.01735545
"CBNA_574893",23.44239718,16.14171692,10.23167831
"CBNA_574905",20.6618232,14.8184111,10.25360751
"CBNA_574906",23.68729262,15.75016434,9.68603217
"CBNA_574909",21.00623972,14.4213963,9.830314368
"CBNA_574915",22.01283959,15.16867719,10.69180014
"CBNA_574917",20.98638779,15.60717897,9.212693528
"CBNA_574918",22.57966126,14.96694115,10.21311385
"CBNA_574929",20.96719455,15.59709172,9.214232234
"CBNA_574930",21.90778309,16.65145371,10.27491126
"CBNA_574952",23.71504757,17.26531483,14.33061154
"CBNA_574957",22.95052655,16.62326261,13.10264668
"CBNA_574985",22.67563476,16.08581553,9.205800979
"CBNA_575023",23.74778608,17.23016794,15.47112272
"CBNA_575026",23.87109745,18.18732186,16.58703882
"CBNA_575034",24.78600072,18.5477598,17.83973641
"CBNA_575036",22.89980115,17.47795506,14.97173916
"CBNA_575044",21.68750586,15.24789488,11.82563195
"CBNA_575068",23.61531827,16.3339076,12.83071929
"CBNA_575203",24.13873819,16.21402927,12.50294149
"CBNA_575224",23.66415661,18.42588011,20.69637276
"CBNA_575236",23.503308,16.70235441,14.97449531
"CBNA_575253",23.18596761,16.18123008,15.39534382
"CBNA_575269",22.25251885,16.16515081,10.75751965
"CBNA_575296",23.34184321,18.07289636,15.81591244
"CBNA_575303",23.38914277,16.88930898,14.78092993
"CBNA_575328",21.62914784,15.34714298,11.20802502
"CBNA_575330",21.865565,14.96159233,11.30454035
"CBNA_575332",21.99893836,15.2032766,11.79656055
"CBNA_575333",22.01083958,16.26429792,11.71693064
"CBNA_575340",23.19316254,15.69819235,9.065975342
"CBNA_575344",22.38252137,16.19727671,9.849270975
"CBNA_575412",20.43230902,14.90836184,11.03007689
"CBNA_575413",21.45373871,15.25791414,11.23780177
"CBNA_575423",21.27461919,15.41519121,9.686195588
"CBNA_575435",21.18259612,14.60073714,9.988588276
"CBNA_575463",23.28103543,16.76655002,13.13093954
"CBNA_575467",23.21361063,17.33760205,13.74897756
"CBNA_575493",20.66752677,15.10658164,10.96486309
"CBNA_575495",21.39285516,15.08833876,10.7726929
"CBNA_575496",20.190479,14.99406011,10.4046375
"CBNA_575504",20.8047801,14.56426859,10.19196839
"CBNA_575505",21.08729247,14.84842757,9.466544544
"CBNA_575506",21.611509,15.10236791,9.189119806
"CBNA_575509",21.36382818,14.87885559,9.365183865
"CBNA_575510",21.55674812,14.76087677,9.485288215
"CBNA_575511",22.67862265,15.44488327,9.509320377
"CBNA_575513",23.33222719,16.14910421,8.557224898
"CBNA_575518",23.31959865,15.62696546,8.871761255
"CBNA_575519",24.17889976,15.70016341,9.11938705
"CBNA_575527",24.52033183,17.02341517,8.781591388
"CBNA_575630",21.79894489,15.60363618,11.07307759
"CBNA_575638",23.18144008,16.91290689,13.44614882
"CBNA_575674",21.40528244,15.77518335,9.369670608
"CBNA_575677",22.78641965,16.31071198,9.34463895
"CBNA_575754",22.60721038,15.60102726,11.85577052
"CBNA_575798",23.9821631,17.9954039,17.63074387
"CBNA_575857",22.824488,16.31929418,10.5556753
"CBNA_575861",22.85315088,16.29478525,10.20174674
"CBNA_575863",22.92006623,16.42426559,10.42505657
"CBNA_575865",21.68352709,16.25947474,12.48410325
"CBNA_575878",21.47279586,15.71315633,10.31414618
"CBNA_575880",22.24504508,15.63944595,9.507075031
"CBNA_575882",22.61563774,16.33768196,9.270782289
"CBNA_587802",25.05833831,22.72392165,31.9611743
"CBNA_587804",24.71065953,22.71756892,32.39887837
"CBNA_589002",24.63984083,22.640398,27.24224153
"CBNA_589071",24.08286559,23.91793573,34.55926125
"CBNA_589076",24.46358945,24.44499165,36.65256242
"CBNA_590134",23.96461355,22.76500654,28.29442275
"CBNA_590412",24.37399333,22.72588836,29.38196635
"CBNA_590420",24.33081733,21.73503217,25.29260015
"CBNA_590465",24.44341558,23.44955769,34.3124009
"CBNA_590547",24.27234762,24.3222862,29.62010341
"CBNA_590861",22.70969697,20.8130093,24.06394032
"CBNA_590883",24.38327441,23.68699396,33.59193759
"CBNA_591405",24.28341161,22.18817432,29.03585459
"CBNA_591443",23.97370138,24.4206605,34.25649676
"CBNA_591456",24.39360357,24.29504727,34.36510172
"CBNA_591475",24.30999778,24.66842247,33.3689113
"CBNA_591724",23.60615914,20.12024328,23.3273997
"CBNA_591728",23.04512721,19.69468916,22.89122202
"CBNA_591742",23.71771719,19.68430553,25.09494447
"CBNA_591752",25.06400371,23.1879881,31.29322503
"CBNA_591753",24.78764132,23.33078041,33.44238624
"CBNA_591755",24.66150873,23.12409576,30.61850553
"CBNA_592308",23.77987016,18.9543222,23.51628489
"CBNA_592318",23.91552805,19.83044553,24.08724728
"CBNA_592377",24.10140713,22.46360576,34.9315106
"CBNA_592378",24.12150809,22.47045551,34.59717432
"CBNA_592389",23.71279023,19.16957022,20.13947806
"CBNA_592411",23.60903619,20.40523166,24.90995719
"CBNA_592581",23.98436943,21.86150964,27.48439715
"CBNA_592963",23.84082031,20.72395232,24.66701155
"CBNA_593004",24.04733177,21.06889905,23.20105209
"CBNA_593114",25.31354216,21.63925275,31.64803856
"CBNA_593115",25.37075122,22.18661707,32.16948612
"CBNA_593117",24.93313307,22.77091919,32.00979787
"CBNA_593145",24.68003322,21.39620719,27.24337501
"CBNA_593148",25.25960302,21.41572417,28.81559567
"CBNA_593150",24.18563614,20.22097848,25.73041403
"CBNA_593151",25.15025417,21.46766933,27.75410696
"CBNA_593153",25.2095403,22.08863495,26.97307009
"CBNA_593154",24.88884329,21.45984772,27.71911714
"CBNA_593155",24.7949266,20.32544051,26.93004438
"CBNA_593156",24.78905923,19.96033502,27.17444696
"CBNA_593157",24.44898118,19.8424018,25.50910265
"CBNA_593159",24.10412097,19.54521211,22.03829532
"CBNA_593160",24.69716104,19.91654287,23.35419581
"CBNA_593175",23.87069414,19.88135414,20.57554047
"CBNA_593182",23.64374051,19.80982878,22.43456983
"CBNA_593192",24.08774342,19.99510481,21.60506067
"CBNA_593197",22.6092191,16.81145632,10.90307889
"CBNA_593198",22.86717187,16.64770373,10.70562487
"CBNA_593201",23.84012361,18.19868144,17.56342268
"CBNA_593205",24.21202632,17.14702765,7.499872708
"CBNA_593241",23.71863618,17.10931095,11.17302881
"CBNA_593251",24.06087206,16.91028692,11.05790704
"CBNA_593256",22.14022632,16.56734091,12.14649121
"CBNA_593260",23.44197917,17.28594276,8.618730682
"CBNA_593261",23.11163226,16.95460221,9.743898439
"CBNA_594253",23.82789667,23.28534669,28.50962865
"CBNA_594406",23.08681101,16.53622135,14.33802751
"CBNA_594407",23.06077632,16.42391734,14.14960266
"CBNA_594408",23.36622997,16.75844168,12.82399164
"CBNA_594412",24.50680706,22.402935,30.1538392
"CBNA_594414",24.04115909,21.85377579,28.6928025
"CBNA_594417",23.90962895,18.85629986,18.19388478
"CBNA_594419",23.61905584,18.59140648,18.50051874
"CBNA_594424",23.61322852,19.39884712,19.39175111
"CBNA_594425",24.0497678,21.01840393,25.2054663
"CBNA_594426",24.15802193,20.08284313,20.74693905
"CBNA_594490",24.45950401,23.16001115,30.3348853
"CBNA_594492",22.98950798,20.56085382,25.34082866
"CBNA_594495",24.96199001,23.33845032,30.39220822
"CBNA_595421",24.09698261,22.86403884,28.36029627
"CBNA_596393",24.24909031,23.0480916,30.06453543
"CBNA_596413",23.98437607,23.14068052,27.4066525
"CBNA_596433",24.18540729,24.56050084,32.66432919
"CBNA_596447",24.48650256,23.35274868,30.6810806
"CBNA_596460",24.11907771,23.609764,28.80321611
"CBNA_596667",24.14599585,22.70577444,30.00786325
"CBNA_596713",23.98211134,23.23105897,31.22086626
"CBNA_596714",23.7453521,22.94435038,30.05101512
"CBNA_596757",24.22016134,22.922922,32.43697826
"CBNA_596843",23.9224318,23.19427718,32.99452445
"CBNA_596967",24.25175437,22.7880576,28.92845987
"CBNA_596970",24.17432613,22.89578551,30.1823781
"CBNA_597026",24.0860515,22.55789717,30.01190567
"CBNA_620690",24.38232356,22.07274165,31.2250015
"CBNA_620693",23.85709087,21.65195246,28.49273223
"CBNA_620701",24.20831389,22.66138756,37.35686152
"CBNA_620702",24.66442216,23.07766322,32.42839188
"CBNA_620704",24.81497777,23.06828568,33.6653138
"CBNA_620709",23.99684988,21.04435584,28.64470806
"CBNA_620716",24.4101979,20.45169646,23.94724746
"CBNA_620718",23.39246888,18.51318741,19.92815164
"CBNA_620720",24.25805656,19.7983816,21.3095656
"CBNA_620736",24.27544155,22.37459747,31.59700707
"CBNA_620742",24.32102955,21.39965132,29.24747519
"CBNA_620745",24.37247609,21.29303874,30.48253846
"CBNA_620756",24.78389925,23.19993437,30.37862384
"CBNA_620757",25.03522763,23.64408059,31.25371447
"CBNA_620765",24.64647826,21.11023583,29.09490128
"CBNA_620774",25.04600967,23.14865909,34.15216357
"CBNA_620775",24.69179376,23.15099366,35.28088088
"CBNA_620777",24.8202791,22.47266728,31.84523242
"CBNA_620778",24.72010688,23.19419876,33.80888781
"CBNA_621196",24.47113536,24.02500735,33.64498618
"CBNA_622404",23.04566841,19.65461318,21.3053529
"CBNA_622699",24.52501925,24.80097656,36.91805948
"CBNA_622703",23.66994798,24.2996175,36.0974643
"CBNA_622736",24.1103978,21.97162313,25.02129417
"CBNA_622737",24.77519999,23.2819821,29.3665443
"CBNA_622751",24.51526283,23.34085042,28.86458521
"CBNA_622759",24.26384095,23.5524357,33.57433338
"CBNA_622760",22.22638702,18.89717866,20.70519982
"CBNA_622877",24.44241814,23.05331151,34.944482
"CBNA_622987",24.20396868,24.66547657,34.97258336
"CBNA_623171",25.09059474,22.50659217,29.87594437
"CBNA_623275",24.44859209,22.80767938,33.40821418
"CBNA_623276",24.53656361,22.64185267,32.46029002
"CBNA_623619",24.00860725,21.21529224,25.08907827
"CBNA_623620",23.7862607,20.08303393,21.39480981
"CBNA_623701",23.67826042,18.62203989,16.4706814
"CBNA_623715",25.33833546,22.27215358,27.42704016
"CBNA_623864",24.87637994,23.37088945,30.9841294
"CBNA_623891",23.71614341,16.62398344,8.252757561
"CBNA_623952",21.96857677,17.21343467,19.70964068
"CBNA_623980",22.69700044,17.53732978,12.71545535
"CBNA_623985",22.22841182,17.71438521,13.52276812
"CBNA_623988",23.18247336,18.2965119,16.21087819
"CBNA_623989",23.10160421,18.33980513,15.63065545
"CBNA_623992",22.86091958,18.35727716,15.3960627
"CBNA_624005",24.30559076,19.52182584,20.54830393
"CBNA_624054",23.19910484,17.01579443,9.217540573
"CBNA_624064",23.89224557,16.93401831,9.457079391
"CBNA_624076",23.49177945,17.07861275,8.959808359
"CBNA_624084",23.30976354,16.47055461,8.8456261
"CBNA_624094",23.22872191,17.23204131,11.23090268
"CBNA_624165",22.51603667,16.10902275,12.43478561
"CBNA_624185",24.01725591,19.27137872,20.9104468
"CBNA_624196",25.14136735,21.98727283,27.63760967
"CBNA_627090",23.32574093,17.85806357,12.60343674
"CBNA_627500",24.22635175,24.11626575,35.82859484
"CBNA_627520",24.44102719,23.33356312,37.1357476
"CBNA_627955",22.77967592,19.7586757,23.26832049
"CBNA_627956",22.82746855,19.56950113,23.06888585
"CBNA_628452",23.79530658,20.84009593,23.95437347
"CBNA_628548",23.708379,18.31221738,17.70338708
"CBNA_628557",23.20047997,17.94813538,17.84408847
"CBNA_628577",22.4125342,16.97808467,11.14818582
"CBNA_628583",22.44954768,16.91638836,12.00131125
"CBNA_637282",25.00225397,20.86288803,29.02562382
"CBNA_637287",24.2186239,20.39586004,26.88288734
"CBNA_637295",25.46992882,23.20631279,31.40585109
"CBNA_637297",25.35489426,23.24719568,32.49879811
"CBNA_637299",25.02977162,22.38556246,28.70216848
"CBNA_637300",25.26002035,23.03213755,31.30353463
"CBNA_637301",25.01962701,21.84084961,29.65941493
"CBNA_637304",25.84336844,23.87689749,32.19897744
"CBNA_637305",24.76101105,22.39350668,28.87847749
"CBNA_637306",24.9819455,22.52955038,30.77436792
"CBNA_637307",25.78608192,23.70208945,32.05609884
"CBNA_637308",25.25951484,23.45158687,29.22629736
"CBNA_637309",25.57721048,23.78271123,32.96373653
"CBNA_637310",25.05022643,23.34972616,31.25639029
"CBNA_637312",25.15884436,23.18556413,31.19169816
"CBNA_637314",24.73669685,21.74878363,29.01020584
"CBNA_637315",25.20153838,21.91542893,29.64495854
"CBNA_637319",25.30383058,21.9925187,30.71816977
"CBNA_637320",25.0731269,21.63249144,29.51339629
"CBNA_637324",24.58879791,21.54422232,28.63101845
"CBNA_637325",25.53937478,22.5952459,30.07746404
"CBNA_637400",25.35476541,22.24948926,30.42044562
"CBNA_637405",25.27681247,22.27302226,30.04413386
"CBNA_637670",24.83201238,20.98753767,28.16981058
"CBNA_637671",24.93696319,20.93145473,26.42573925
"CBNA_637673",26.13862733,23.19173996,28.82117916
"CBNA_637675",25.44726872,22.46377991,29.78555541
"CBNA_637676",25.46689646,22.79500146,31.81202398
"CBNA_637677",24.01383569,19.23092333,19.87302826
"CBNA_637678",25.22522438,21.16132565,27.46301455
"CBNA_637680",25.05758639,21.24198582,27.48273561
"CBNA_637681",23.64669739,18.69088678,16.72858738
"CBNA_637682",24.77633541,20.45819907,23.85372565
"CBNA_637684",25.46421397,22.81230204,31.3364417
"CBNA_637685",24.36897465,19.66623493,21.59012832
"CBNA_637686",25.45850693,20.95461412,29.38925223
"CBNA_637687",25.03082223,22.37364712,28.91318402
"CBNA_637688",25.62464307,22.90425,30.098526
"CBNA_637690",25.229715,20.67255939,26.72945177
"CBNA_637696",23.84682271,18.59440275,18.86414229
"CBNA_637800",25.60478557,23.29743303,31.66151396
"CBNA_637801",24.16836267,19.83262418,27.60024253
"CBNA_637803",24.99148941,22.13039015,29.92245452
"CBNA_637804",25.4214038,22.21092971,30.29347667
"CBNA_637805",25.03960938,21.32395748,26.96487128
"CBNA_637810",25.70917742,22.55625251,27.65147158
"CBNA_637811",24.54369195,20.84941455,27.78084011
"CBNA_637812",25.30536829,22.81099707,30.42024261
"CBNA_637814",26.26675774,23.52842327,31.81916238
"CBNA_637815",24.51296637,21.92068519,28.38832168
"CBNA_637817",24.49018823,20.89900878,27.09628037
"CBNA_637819",24.85475066,21.54111224,30.03179311
"CBNA_637820",25.04087545,21.43405607,28.25226815
"CBNA_637821",24.88624336,22.28824532,29.97451633
"CBNA_637822",25.05795219,21.91635058,29.48176555
"CBNA_637825",24.66192509,20.3469732,29.60306798
"CBNA_637826",24.96500429,21.30015245,26.52176179
"CBNA_637827",25.38786528,22.11195211,29.34712288
"CBNA_637880",24.97645755,20.92003215,25.96659924
"CBNA_637881",24.57469205,20.38211423,25.15166813
"CBNA_637882",22.72348644,17.77304383,15.64385086
"CBNA_637883",24.37826811,19.67323922,25.53742368
"CBNA_637884",24.34396447,20.67669043,27.44709416
"CBNA_637885",24.89095946,21.67452678,28.22270366
"CBNA_637887",23.85871384,19.80188196,24.56464989
"CBNA_637888",25.75895142,23.06913278,29.14255335
"CBNA_637889",25.0983322,22.19621367,28.61025469
"CBNA_637892",25.20663336,21.8685324,30.87715789
"CBNA_637895",23.01238897,17.58253691,18.10655385
"CBNA_637896",25.38287492,21.355713,29.13061745
"CBNA_637898",24.64411013,20.35718143,25.28397368
"CBNA_637900",24.51680277,20.03714865,24.3333854
"CBNA_637902",25.28004109,21.1755596,27.32366887
"CBNA_637928",23.56396735,18.86857829,16.29742377
"CBNA_637931",25.09184468,21.64879099,28.99350827
"CBNA_637933",24.72510373,22.19337748,27.91516021
"CBNA_637934",25.16859344,22.05096046,28.68642272
"CBNA_637936",25.20019137,22.4076858,29.0096751
"CBNA_637937",24.17796088,20.35697163,26.7734269
"CBNA_637938",24.68052428,21.57372588,28.92115016
"CBNA_637939",24.26622125,20.17302988,26.37418941
"CBNA_637940",24.79176863,22.02327955,28.91120515
"CBNA_637942",24.5697932,20.93010838,27.79230488
"CBNA_637943",25.35657006,22.3660795,29.92781752
"CBNA_637945",24.18082537,20.3815008,26.17083189
"CBNA_637950",24.72112816,22.37255398,28.59364591
"CBNA_637952",25.3339212,22.24653507,30.43072835
"CBNA_637953",23.66478721,19.97842396,26.0345258
"CBNA_637954",24.83663079,20.23839396,24.56095832
"CBNA_637955",25.22976391,21.20676446,28.70542611
"CBNA_637957",24.05364455,19.65429438,24.63156725
"CBNA_637959",23.85287089,19.77077365,24.55615572
"CBNA_637960",24.22253464,21.21103733,29.12543008
"CBNA_637963",25.63063856,22.54077033,30.19104593
"CBNA_637992",24.65378334,21.05944716,28.71008243
"CBNA_637994",24.03801093,19.95376095,28.15095147
"CBNA_637997",23.87024552,20.36538538,26.79813338
"CBNA_638005",25.21285648,22.15344535,28.48926688
"CBNA_638006",24.54091805,21.11096533,28.34482714
"CBNA_638008",24.97782098,21.17996508,27.80218446
"CBNA_638011",24.69593654,20.36246299,23.83930153
"CBNA_638012",24.45362598,21.11481571,28.76441506
"CBNA_638016",24.25564725,20.28523316,26.78360397
"CBNA_638017",24.68209635,21.33506483,28.77267203
"CBNA_638018",24.86564249,22.47086763,30.29428264
"CBNA_638019",24.69612745,22.24103251,27.60350608
"CBNA_638022",24.94492364,21.51035638,23.30415475
"CBNA_638051",24.2927208,21.61344611,27.58686102
"CBNA_638112",24.58193885,20.1563604,25.88588048
"CBNA_638120",23.97705729,18.09355482,21.70138713
"CBNA_638130",22.40457051,18.63148421,13.66908327
"CBNA_638185",22.34754287,18.05359894,9.748157162
"CBNA_638215",22.3657457,17.78235264,14.25718019
"CBNA_638216",22.46749605,17.91247448,10.73463008
"CBNA_639368",23.58253661,19.06959716,22.3081764
"CBNA_639403",24.56335542,19.4672911,24.12656415
"CBNA_639419",24.04086308,18.98300715,19.36988389
"CBNA_639435",24.46417547,21.0395303,25.19250059
"CBNA_639436",24.74043967,20.76718408,26.40320009
"CBNA_639447",23.71323356,17.22502998,9.554584171
"CBNA_639451",23.22585237,19.0640551,23.29947051
"CBNA_639452",23.04499124,17.48521748,11.25737377
"CBNA_639460",23.34969505,17.02692777,12.59078233
"CBNA_639462",23.19376352,17.37731174,11.61246379
"CBNA_639467",24.56164506,21.37058906,26.17088506
"CBNA_639473",24.20812514,19.53703874,14.5844905
"CBNA_639475",23.68356871,18.56435254,14.27968751
"CBNA_639490",24.62509886,21.32300063,27.72723699
"CBNA_639495",23.81434134,18.60258913,16.41059097
"CBNA_639518",24.50270588,21.34768335,27.89565183
"CBNA_639523",24.45905313,21.31364707,27.73638755
"CBNA_639524",23.79645044,18.71916263,17.34215982
"CBNA_639542",24.1451238,19.11055781,20.95829876
"CBNA_641769",24.46783614,19.7607361,23.38103606
"CBNA_641788",23.54281651,17.98160517,19.44488325
"CBNA_641853",24.29514995,20.07570295,25.47699101
"CBNA_641859",24.31676033,20.07209182,25.75704281
"CBNA_641864",23.65892466,17.37500832,16.86862505
"CBNA_641917",24.6967453,20.30776759,24.76091056
"CBNA_641939",24.40607507,20.2526919,25.43601984
"CBNA_641942",23.29930547,17.31612921,15.36604613
"CBNA_641959",23.86111436,18.39706304,19.16010174
"CBNA_641977",23.6398688,18.6740284,19.66684298
"CBNA_641978",24.19399061,19.26786677,21.95932653
"CBNA_641985",24.14282843,20.52648821,25.49099242
"CBNA_641990",22.56414261,16.69284631,12.2557018
"CBNA_642258",23.57915119,18.97510904,22.32981745
"CBNA_642294",23.91152369,19.59848713,21.10140627
"CBNA_644718",24.08306485,23.26910762,32.25846046
"CBNA_644738",24.73006361,24.04531676,31.94969746
"CBNA_644743",24.13422162,22.47133661,27.47847272
"CBNA_644752",24.78861229,24.03868459,34.5746511
"CBNA_644768",24.35953866,24.38620461,37.10309687
"CBNA_644772",24.33537279,24.25499727,34.39932068
"CBNA_644851",23.95978458,22.58124828,28.93766669
"CBNA_644860",24.04734615,22.84441967,29.17294867
"CBNA_644864",24.29528339,22.50725801,26.5890166
"CBNA_644870",24.12436647,22.22294902,26.2592584
"CBNA_645081",24.00037326,22.72440716,27.33201166
"CBNA_645282",23.08848729,19.1298985,23.02593077
"CBNA_647103",24.61160319,23.71411834,29.23221955
"CBNA_647106",24.44771039,22.59319011,31.0692616
"CBNA_647107",24.30471432,23.38561617,28.30483359
"CBNA_647113",24.41072591,23.8895456,32.17446555
"CBNA_647114",22.47212113,20.52372166,23.76640203
"CBNA_647116",22.54215006,19.46126712,23.79149775
"CBNA_647118",24.07642679,22.63745351,26.659862
"CBNA_647131",24.66012851,23.72973727,29.82367905
"CBNA_647132",24.97740089,24.38930372,32.49106856
"CBNA_647138",24.44651603,23.20817935,27.90178173
"CBNA_647140",24.46071857,23.28094315,30.10032998
"CBNA_647142",24.49154416,23.91024369,31.09786496
"CBNA_647183",24.32596486,21.58572173,27.27763742
"CBNA_647198",25.01557195,23.49318766,30.72782871
"CBNA_647199",24.75073085,22.68831992,29.65964638
"CBNA_647216",24.21695891,23.26718608,29.18888144
"CBNA_647218",24.4757606,23.2221486,28.76726349
"CBNA_647231",24.44609936,22.93158503,29.12790884
"CBNA_647250",22.63561055,18.26478576,20.11806113
"CBNA_647288",23.74052801,22.08846939,27.40050256
"CBNA_647289",24.14740327,23.66123531,29.41363907
"CBNA_647290",25.01201225,23.49527821,28.94342301
"CBNA_647297",24.80620215,24.6788582,31.31930494
"CBNA_647298",24.6790192,24.10634572,30.51757539
"CBNA_647547",24.68922572,21.48944325,28.11486729
"CBNA_647554",24.44679651,20.21829924,26.50869913
"CBNA_647555",24.19334398,20.05825057,27.50532817
"CBNA_647572",24.8715619,22.000216,31.06522172
"CBNA_647575",24.74242478,21.36994882,30.70012213
"CBNA_647593",24.23910473,20.85708854,26.17387442
"CBNA_647621",24.84783749,21.79136741,27.68071116
"CBNA_647622",24.61920024,22.7817667,30.07857566
"CBNA_647631",24.85770757,22.80618972,30.43617549
"CBNA_647634",24.59544102,21.4751504,27.93749095
"CBNA_647639",24.75491338,21.57146915,28.77425073
"CBNA_647647",24.56968832,21.07015594,29.44737058
"CBNA_647669",23.82172857,23.57820503,36.59071935
"CBNA_647695",24.36118463,22.70422993,30.95717175
"CBNA_647711",24.6835571,21.75860346,27.79529948
"CBNA_647723",23.90055663,20.44582861,18.17103045
"CBNA_647726",23.40767706,18.48787606,16.81241022
"CBNA_647730",24.41249716,21.18175059,24.80322575
"CBNA_647738",24.02520994,20.59154919,21.2324022
"CBNA_647741",24.61463354,22.08235499,29.06397999
"CBNA_647743",24.83060258,21.78077853,30.90244677
"CBNA_647744",24.31660403,20.88251595,24.93648555
"CBNA_647749",24.47015039,20.6817072,25.65610077
"CBNA_647752",24.64890963,21.94757942,28.72717355
"CBNA_647898",23.14467232,17.62469612,11.03827271
"CBNA_648152",24.02291898,23.34314657,33.81233446
"CBNA_648178",22.86288948,21.0226679,28.61047611
