"","LNC","SLA","PLH"
"CBNA_388540",27.8110191127178,22.7518893398845,6.67793204361048
"CBNA_388545",18.403037025957,22.0379620079152,9.61202002946136
"CBNA_388549",30.0994024405652,13.28138921571,14.5839104446569
"CBNA_388550",17.4724106535863,12.105410385679,6.56995773781623
"CBNA_388553",20.3423731803526,20.3510295148905,6.88187385992676
"CBNA_388559",23.3167978009013,12.1157437421981,9.17534364025643
"CBNA_388647",19.121607367758,15.6268907889468,22.5017829031391
"CBNA_389529",17.764348707971,15.3374064903016,7.84129390067913
"CBNA_389533",26.7193984127481,18.6752502565693,15.8489514311935
"CBNA_389569",20.5587486802121,15.2058624838377,17.0649811472579
"CBNA_389573",31.997803102195,11.8832257159848,21.9326971340414
"CBNA_389574",20.0199379240025,14.4416953959923,6.37710425469148
"CBNA_389577",29.5665184713744,15.4447739884627,14.0226554098285
"CBNA_389587",17.621413846781,13.6536245086384,7.8318357250858
"CBNA_389589",21.1255081156377,13.2429397414737,4.96150960720252
"CBNA_389594",28.0238763908248,23.5415904858846,23.3929471015042
"CBNA_389598",23.6203116471489,19.1469453527703,1.64272817633465
"CBNA_389599",17.1844730259745,9.16658972755604,15.1457311147842
"CBNA_389609",20.8097315571579,15.0435060133081,3.99555675333528
"CBNA_389611",31.0586579445405,18.2452491750089,4.50400171850266
"CBNA_389612",30.4520685168721,14.725770410022,13.3252904761047
"CBNA_389613",23.4013130354367,19.4525691873207,4.46694755607294
"CBNA_389620",16.1878034554029,20.199597436602,18.3172623949273
"CBNA_389621",29.006667651802,15.8240806081092,15.3975761529575
"CBNA_389624",29.0716967382912,21.5575634842555,11.2680605557477
"CBNA_389626",31.9529314273099,14.4492883085876,30.086824435142
"CBNA_389634",26.5848852819826,12.5178034864046,2.52414692838479
"CBNA_389635",27.4408953755347,12.9333116757566,9.16601322019668
"CBNA_389637",19.2974842241461,17.1266181650462,9.41187613586028
"CBNA_389638",16.5422830537493,21.3917752688382,10.1960689233699
"CBNA_389641",28.4382340774149,20.7433717402181,13.5806135779752
"CBNA_389642",24.6928384611602,12.4446267225517,13.5381056914816
"CBNA_389647",21.9691250678809,20.2243503919811,1.95109460180619
"CBNA_389655",31.9704787361408,17.4358530522833,3.81839841708247
"CBNA_389666",26.2894945082985,20.5698695425601,8.42918586609023
"CBNA_389673",21.2120743242137,16.4872681807213,9.9822081734737
"CBNA_389674",28.4555180122744,20.6188160769611,9.48023114359894
"CBNA_389692",22.9157225682272,18.7327535603387,15.944906476295
"CBNA_389693",20.250484603985,19.8704059601348,6.57179196058373
"CBNA_389700",25.0516035403497,12.8543533622142,6.93619296217888
"CBNA_389705",31.0127965520188,18.0463824277418,8.90014842335607
"CBNA_389707",24.0084769893269,14.7276670249796,4.28230169693208
"CBNA_389723",17.8943501269776,19.1919218316884,12.7529294605153
"CBNA_389729",27.1964923291294,18.4352427201105,18.1187437430829
"CBNA_389737",16.8807120804986,14.7721969286275,3.51122665431854
"CBNA_389739",27.9033524650929,16.6522853196604,11.4183324777651
"CBNA_389742",31.9884158048584,18.7404958836015,12.2473626570213
"CBNA_389745",22.1853152042254,12.6661490876002,21.5473038092732
"CBNA_389748",28.7448896489291,14.5726094432197,16.8007177363903
"CBNA_389751",28.0007215712224,16.689409893279,5.35645789990808
"CBNA_389757",24.4658286190672,18.0514477618974,12.739448986143
"CBNA_389762",28.9292680006807,16.589330158405,4.98520689157731
"CBNA_389763",20.2237925083337,13.9041468784787,14.7400216733986
"CBNA_389768",18.2696808351784,12.6212334235937,8.37147757920798
"CBNA_389769",30.7249486747161,11.4815800559219,8.12044846193608
"CBNA_389770",28.1389229180995,13.6667238044727,10.1295701238742
"CBNA_389775",27.929986453376,11.23055471556,10.5003565538616
"CBNA_389784",19.4359953542363,18.1242537893324,15.3557366830477
"CBNA_389785",18.7219950464952,16.7758647947023,3.74992188778419
"CBNA_389789",22.1259638564065,11.0115304647416,12.1827740527089
"CBNA_389793",27.3317075239082,13.3367042258306,8.32508666114494
"CBNA_389795",21.1243153994625,19.8808192581737,7.52070305654241
"CBNA_389796",28.3807637458087,13.5560712993546,4.81817060339431
"CBNA_389798",17.5672648757458,13.834598614666,3.94622075612812
"CBNA_389800",28.0423537757664,13.3844004750789,14.1167861737341
"CBNA_389801",19.6789756960969,17.6370346105531,2.73412129579425
"CBNA_389805",22.3131973863011,23.7343466737934,13.8889966006239
"CBNA_389809",17.9170561059914,20.204049018117,11.7443161809658
"CBNA_389810",16.4831528494599,12.0392350471396,1.59692780866919
"CBNA_389812",31.0215199213517,15.3955459267073,2.83835793191718
"CBNA_389813",17.1069470989831,15.5224814613688,3.15261401308687
"CBNA_389815",23.2588544102241,13.7820013824498,4.52201305574512
"CBNA_389819",29.5979241171019,19.5278868874579,5.83907108518267
"CBNA_389820",25.780875222315,10.1509323093573,5.53658124739665
"CBNA_389821",18.8147003014444,18.4967327412414,4.5496760611155
"CBNA_389825",29.7343102241143,16.5098417749857,8.64297270518203
"CBNA_389828",27.8662980410385,15.6943054724522,12.1096482532643
"CBNA_389829",30.7370870333265,17.7962251432832,16.8312038934923
"CBNA_389834",21.6704491022168,15.7597938355983,3.42099087089121
"CBNA_389836",22.3520368200097,8.905575562322,12.5237994711057
"CBNA_389840",21.4211902839403,21.3208815342815,7.06369966449748
"CBNA_389845",27.7175745710387,19.4945682017113,3.57572790955683
"CBNA_389846",18.4783860451333,19.9736893557093,3.26549547079518
"CBNA_389847",29.7517140534842,10.0996681105992,6.71575032134949
"CBNA_389848",20.4748156756014,9.77641133224002,5.75955718812328
"CBNA_389849",19.5134003686662,19.9737757421217,7.90828533144108
"CBNA_389850",18.0473636329731,11.3983351044316,4.13821300099105
"CBNA_389851",18.9238390625129,13.3894305934119,7.23632144729598
"CBNA_389852",26.1272176997984,14.5067119948443,5.24315340937313
"CBNA_389853",26.7143806896828,21.2428235790702,6.39375855656577
"CBNA_389854",17.7318164197708,20.2819305263631,12.5141304397232
"CBNA_389855",21.5965240365111,18.9641862424721,4.8345677146434
"CBNA_389856",23.4280866847537,12.4531015000531,3.60224402114047
"CBNA_389857",18.9515471614948,14.2350108320698,11.9786649070381
"CBNA_389859",18.8548374961131,22.4653958962151,3.58474933492301
"CBNA_389879",20.4382872724406,9.65152381793773,7.70051359397103
"CBNA_389888",28.0560924939211,16.7175013498917,21.4858259021914
"CBNA_389892",23.1307385089639,20.362054269419,17.9375077189073
"CBNA_389898",31.6488410181772,16.5613695722926,27.3006659562304
"CBNA_389900",24.2589365815402,12.950896143469,25.1085283357726
"CBNA_389905",21.2899081282753,16.8675455702453,13.3819084780633
