,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,prr,archi,species_loss,func_loss
155,0.9731123388581953,0.5504718205206794,0.9333333333333333,0.9189686924493554,0.998,0.9568552253116012,30.0,Coronilla.minima,0.8523020257826888,opth,3,False,mlp1,bce,msle
156,0.9585817993259009,0.2884708388723434,0.7857142857142857,0.9346642468239564,0.9970958373668926,0.9648711943793911,14.0,Crepis.aurea,0.7203785325382421,opth,3,False,mlp1,bce,msle
157,0.9485771081816279,0.4719754244921213,0.9444444444444444,0.8380414312617702,0.9966405375139977,0.9104859335038363,54.0,Crepis.biennis,0.7824858757062145,opth,3,False,mlp1,bce,msle
158,0.9843185920577617,0.466184666201036,1.0,0.9314079422382672,1.0,0.9644859813084112,8.0,Crepis.bocconi,0.9314079422382671,opth,3,False,mlp1,bce,msle
159,0.970250955625727,0.48358514700450694,0.9545454545454546,0.8875685557586838,0.9989711934156379,0.9399806389157793,22.0,Crepis.conyzifolia,0.8421140103041385,opth,3,False,mlp1,bce,msle
160,0.9626933575978163,0.32268964142062717,0.8235294117647058,0.9262966333030027,0.9970617042115573,0.960377358490566,17.0,Crepis.foetida,0.7498260450677086,opth,3,False,mlp1,bce,msle
161,0.9976597659765977,0.7958333333333334,0.6,0.9990999099909991,0.9982014388489209,0.9986504723346828,5.0,Crepis.mollis,0.599099909990999,opth,3,False,mlp1,bce,msle
162,0.9398634453781513,0.5171703896645949,0.8214285714285714,0.9393382352941176,0.9951314508276533,0.9664302600472813,28.0,Crepis.pyrenaica,0.7607668067226889,opth,3,False,mlp1,bce,msle
163,0.9454737676754328,0.4458591895427402,0.8285714285714286,0.8991674375578168,0.9938650306748467,0.9441476444876153,35.0,Crepis.vesicaria,0.7277388661292454,opth,3,False,mlp1,bce,msle
164,0.8471647164716473,0.03326879507804868,0.4,0.9108910891089109,0.9970443349753695,0.9520225776105362,5.0,Cruciata.glabra,0.31089108910891095,opth,3,False,mlp1,bce,msle
165,0.8892040892790238,0.10679546454050369,0.7647058823529411,0.8662420382165605,0.99581589958159,0.9265206812652068,17.0,Cruciata.laevipes,0.6309479205695017,opth,3,False,mlp1,bce,msle
166,0.9372372372372373,0.12841175494637463,1.0,0.8396396396396396,1.0,0.9128305582761999,6.0,Cruciata.pedemontana,0.8396396396396395,opth,3,False,mlp1,bce,msle
167,0.8863841298467087,0.07910764184056109,0.5714285714285714,0.8638412984670875,0.9968782518210197,0.9256038647342996,7.0,Cuscuta.epithymum,0.43526986989565897,opth,3,False,mlp1,bce,msle
168,0.9403304456087566,0.5105115725493733,0.9594594594594594,0.8061420345489443,0.99644128113879,0.8912466843501327,74.0,Cynosurus.cristatus,0.7656014940084037,opth,3,False,mlp1,bce,msle
169,0.9153115803890359,0.7996959360385566,0.9126760563380282,0.7884362680683311,0.9508716323296355,0.8620689655172413,355.0,Dactylis.glomerata,0.7011123244063593,opth,3,False,mlp1,bce,msle
170,0.49058295964125564,0.0017574692442882249,0.0,0.9264573991031391,0.9990328820116054,0.9613773848301536,1.0,Dactylorhiza.maculata,-0.07354260089686093,opth,3,False,mlp1,bce,msle
171,0.9192322555712997,0.22352492693142384,0.7142857142857143,0.8854824165915239,0.9979674796747967,0.9383659818442427,7.0,Dactylorhiza.majalis,0.5997681308772382,opth,3,False,mlp1,bce,msle
172,0.9422212230215827,0.15139676791358772,1.0,0.8660071942446043,1.0,0.9281927710843374,4.0,Danthonia.decumbens,0.8660071942446042,opth,3,False,mlp1,bce,msle
173,0.8995618330841796,0.40774883363947534,0.9263157894736842,0.7600391772771793,0.9910600255427842,0.8603104212860311,95.0,Daucus.carota,0.6863549667508635,opth,3,False,mlp1,bce,msle
174,0.9224579196724043,0.3383651262960052,0.9230769230769231,0.8356545961002786,0.9966777408637874,0.9090909090909091,39.0,Deschampsia.cespitosa,0.7587315191772017,opth,3,False,mlp1,bce,msle
175,0.960720887245841,0.5397889884757103,0.9705882352941176,0.800369685767098,0.9988465974625144,0.8886608517188301,34.0,Dianthus.carthusianorum,0.7709579210612156,opth,3,False,mlp1,bce,msle
176,0.9463546354635464,0.13946914955188805,0.8,0.8856885688568857,0.9989847715736041,0.9389312977099237,5.0,Dianthus.deltoides,0.6856885688568859,opth,3,False,mlp1,bce,msle
177,0.9629646840148699,0.5269806302088069,0.875,0.9014869888475836,0.9948717948717949,0.9458800585080449,40.0,Dianthus.sylvestris,0.7764869888475836,opth,3,False,mlp1,bce,msle
178,0.9784366576819408,0.09183006535947712,1.0,0.9065588499550764,1.0,0.9509896324222432,3.0,Dipsacus.fullonum,0.9065588499550765,opth,3,False,mlp1,bce,msle
179,0.9473800505050505,0.5100131822767763,0.95,0.8153409090909091,0.9965277777777778,0.896875,60.0,Draba.aizoides,0.7653409090909089,opth,3,False,mlp1,bce,msle
180,1.0,1.0,1.0,0.9363228699551569,1.0,0.9671144048170449,1.0,Draba.siliquosa,0.9363228699551569,opth,3,False,mlp1,bce,msle
181,0.9612964663469714,0.3610920152640029,1.0,0.8383838383838383,1.0,0.9120879120879121,27.0,Dryas.octopetala,0.8383838383838382,opth,3,False,mlp1,bce,msle
182,0.921832884097035,0.379,0.6666666666666666,0.9865229110512129,0.9990900818926297,0.9927667269439421,3.0,Dryopteris.filix.mas,0.6531895777178796,opth,3,False,mlp1,bce,msle
183,0.8905624450737233,0.35368276449992914,0.6052631578947368,0.9035250463821892,0.9848331648129424,0.942428640541848,38.0,Echium.vulgare,0.5087882042769261,opth,3,False,mlp1,bce,msle
184,0.9587073608617593,0.04583333333333334,1.0,0.8689407540394973,1.0,0.9298751200768491,2.0,Epilobium.angustifolium,0.8689407540394973,opth,3,False,mlp1,bce,msle
185,0.9357357357357357,0.19308634442862627,0.16666666666666666,0.9981981981981982,0.995507637017071,0.99685110211426,6.0,Epipactis.palustris,0.16486486486486496,opth,3,False,mlp1,bce,msle
186,0.8738656987295825,0.1123029762901894,0.8571428571428571,0.7758620689655172,0.9976662777129521,0.8728943338437979,14.0,Equisetum.arvense,0.6330049261083743,opth,3,False,mlp1,bce,msle
187,0.9740038141122153,0.27876170317789906,1.0,0.8681120144534779,1.0,0.9294003868471954,9.0,Equisetum.palustre,0.868112014453478,opth,3,False,mlp1,bce,msle
