,index,r2,mse,pearson,pearson_pv,spearman,spearman_pv,postprocess,jaccard,trait,indice,fold,prr,archi,species_loss,func_loss
0,richness,-0.07284582580237697,104.77588668459617,0.46850431647193086,5.743429705369752e-62,0.4732135884671927,2.3793605944816225e-63,raw,,,richness,1,False,mlp1,bce,msle
1,LNC_cm,0.014632719849917097,3.1690712692431915,0.4316391716502086,7.354295643002954e-52,0.4179650690252341,2.0406229826987347e-48,raw,,LNC,cm,1,False,mlp1,bce,msle
2,SLA_cm,0.643998110199471,3.6716845596029506,0.8187091818210801,1.1709549518837528e-270,0.824011157575444,3.8887983515663013e-277,raw,,SLA,cm,1,False,mlp1,bce,msle
3,PLH_cm,0.716402056195862,27.362452617921843,0.8639984118293085,0.0,0.8630938516665687,0.0,raw,,PLH,cm,1,False,mlp1,bce,msle
4,LNC_cstd,-0.3082522406024715,2.183451899692358,0.3334519931830508,2.1818346755301975e-30,0.3423132200824703,4.9242711819599815e-32,raw,,LNC,cstd,1,False,mlp1,bce,msle
5,SLA_cstd,-0.14374635742464226,1.5663025095537915,0.38645651849140816,4.5788010569056355e-41,0.3792928178439292,1.673891197410763e-39,raw,,SLA,cstd,1,False,mlp1,bce,msle
6,PLH_cstd,0.37512063635292314,18.098929706065412,0.6750790649277865,2.4912985422078253e-149,0.7062718440217313,2.6643197290984954e-169,raw,,PLH,cstd,1,False,mlp1,bce,msle
7,average,0.1750441569669546,22.975397035239386,,,,,raw,,,,1,False,mlp1,bce,msle
8,weighted,0.3289811940931562,,,,,,raw,,,,1,False,mlp1,bce,msle
9,richness,-611.2345959921557,59791.83691756272,0.280892589772205,1.1069739212582581e-21,0.3136012813679665,6.852041672273198e-27,opth,0.08050289151228181,,richness,1,False,mlp1,bce,msle
10,LNC_cm,0.027696923769565673,3.127055064594112,0.4161290715358883,5.755733716291024e-48,0.4148298759011632,1.1942186597665986e-47,opth,0.08050289151228181,LNC,cm,1,False,mlp1,bce,msle
11,SLA_cm,0.5908129173573371,4.220218870663445,0.8106558776757902,3.260136096059194e-261,0.8169645511378926,1.425900941246441e-268,opth,0.08050289151228181,SLA,cm,1,False,mlp1,bce,msle
12,PLH_cm,0.5542712957613529,43.00535605646279,0.8617764293734824,0.0,0.8601285968690918,0.0,opth,0.08050289151228181,PLH,cm,1,False,mlp1,bce,msle
13,LNC_cstd,-0.4672081889478832,2.4487468150080445,0.3069943480070256,8.758859491492616e-26,0.3161774548437796,2.4926583058844106e-27,opth,0.08050289151228181,LNC,cstd,1,False,mlp1,bce,msle
14,SLA_cstd,-0.639510486336333,2.245226288607044,0.34765715275275866,4.7128019945751686e-33,0.33986012427146456,1.424043629868722e-31,opth,0.08050289151228181,SLA,cstd,1,False,mlp1,bce,msle
15,PLH_cstd,0.034232485918372246,27.972372535632356,0.6513042665171329,1.0878291433447105e-135,0.688845695373521,7.852180603623419e-158,opth,0.08050289151228181,PLH,cstd,1,False,mlp1,bce,msle
16,average,-87.30490014923335,8553.550841884813,,,,,opth,0.08050289151228181,,,1,False,mlp1,bce,msle
17,weighted,-248.8147676569727,,,,,,opth,0.08050289151228181,,,1,False,mlp1,bce,msle
